Data	MSE	Diag	Hessian	OBQAware
bloom-560m/21.mlp.dense_4h_to_h	0.006937741301953793	0.007358321454375982	0.007488977629691362	0.005949295125901699
bloom-560m/21.mlp.dense_h_to_4h	0.013055563904345036	0.014254910871386528	0.014105983078479767	0.01250283420085907
bloom-560m/21.self_attention.dense	0.003178353887051344	0.0030245622619986534	0.00273427227512002	0.00232527544721961
bloom-560m/21.self_attention.query_key_value	0.21195600926876068	0.04308662936091423	0.04357226565480232	0.03749646618962288
bloom-560m/22.mlp.dense_4h_to_h	0.0089976005256176	0.008724818006157875	0.008426209911704063	0.006925271358340979
bloom-560m/22.mlp.dense_h_to_4h	0.012673573568463326	0.01701705902814865	0.015689542517066002	0.012169642373919487
bloom-560m/22.self_attention.dense	0.003948965109884739	0.0036988791543990374	0.0030289338901638985	0.0026240264996886253
bloom-560m/22.self_attention.query_key_value	0.055623892694711685	0.03226941451430321	0.032844942063093185	0.027265159413218498
bloom-560m/23.mlp.dense_4h_to_h	0.0056421211920678616	0.0029562031850218773	0.0030059474520385265	0.0024010424967855215
bloom-560m/23.mlp.dense_h_to_4h	0.01048830896615982	0.014307253062725067	0.012633115984499454	0.00989641435444355
bloom-560m/23.self_attention.dense	0.0009658996132202446	0.000867461902089417	0.000700203818269074	0.0006434600800275803
bloom-560m/23.self_attention.query_key_value	0.010019268840551376	0.012587931007146835	0.011857275851070881	0.009647744707763195
bloom-560m/3.mlp.dense_4h_to_h	0.0008697239100001752	0.0007856057491153479	0.0008537491667084396	0.000753474363591522
bloom-560m/3.mlp.dense_h_to_4h	0.010309182107448578	0.010652373544871807	0.010771194472908974	0.009985574521124363
bloom-560m/3.self_attention.dense	0.0001817382435547188	0.00012452231021597981	0.00013486406533047557	0.00011688178346958011
bloom-560m/3.self_attention.query_key_value	0.010366585105657578	0.010515880770981312	0.010766512714326382	0.01000063493847847
bloom-560m/4.mlp.dense_4h_to_h	0.047197211533784866	0.004643816966563463	0.002684405306354165	0.0023901641834527254
bloom-560m/4.mlp.dense_h_to_4h	0.00954379141330719	0.009937383234500885	0.010073842480778694	0.00923631340265274
bloom-560m/4.self_attention.dense	0.0001817890879465267	0.00014677352737635374	0.0001516156771685928	0.00013919560296926647
bloom-560m/4.self_attention.query_key_value	0.010467246174812317	0.010787625797092915	0.011008954606950283	0.009925886988639832
bloom-560m/5.mlp.dense_4h_to_h	0.001544818514958024	0.0015420559793710709	0.001471034251153469	0.0012767743319272995
bloom-560m/5.mlp.dense_h_to_4h	0.007788734044879675	0.008189061656594276	0.008203722536563873	0.00750044547021389
bloom-560m/5.self_attention.dense	0.00019222780247218907	0.0001904176315292716	0.00019422707555349916	0.0001767312060110271
bloom-560m/5.self_attention.query_key_value	0.01193161215633154	0.012949113734066486	0.012992816977202892	0.011165998876094818
bloom-560m/6.mlp.dense_4h_to_h	0.0013622260885313153	0.0012501247692853212	0.0013784610200673342	0.0010538490023463964
bloom-560m/6.mlp.dense_h_to_4h	0.009319262579083443	0.009958071634173393	0.009898560121655464	0.008970776572823524
bloom-560m/6.self_attention.dense	0.00027307914569973946	0.0002814139879774302	0.00028713885694742203	0.00026248590438626707
bloom-560m/6.self_attention.query_key_value	0.01907682605087757	0.016788428649306297	0.016827719286084175	0.014252830296754837
bloom-560m/7.mlp.dense_4h_to_h	0.0007886981475166976	0.0007026059902273118	0.0007282845326699317	0.0006659174105152488
bloom-560m/7.mlp.dense_h_to_4h	0.005380252841860056	0.0053329262882471085	0.0053503080271184444	0.004889856092631817
bloom-560m/7.self_attention.dense	0.0002165037440136075	0.00021376459335442632	0.00021492200903594494	0.00019696848175954074
bloom-560m/7.self_attention.query_key_value	0.01919531263411045	0.014243814162909985	0.013992845080792904	0.012013956904411316
bloom-560m/8.mlp.dense_4h_to_h	0.0005045583820901811	0.00038619691622443497	0.000397063180571422	0.00037836487172171474
bloom-560m/8.mlp.dense_h_to_4h	0.0038628624752163887	0.0038318857550621033	0.0038210938218981028	0.003536260686814785
bloom-560m/8.self_attention.dense	0.00024923941236920655	0.00025580229703336954	0.0002600188017822802	0.00023875958868302405
bloom-560m/8.self_attention.query_key_value	0.04798309877514839	0.022407514974474907	0.022282084450125694	0.018567120656371117
bloom-560m/9.mlp.dense_4h_to_h	0.00047169456956908107	0.0003309472231194377	0.00034071539994329214	0.00032140358234755695
bloom-560m/9.mlp.dense_h_to_4h	0.003741103457286954	0.002984326332807541	0.002990840934216976	0.0027593965642154217
bloom-560m/9.self_attention.dense	0.0002565309696365148	0.00025561582879163325	0.0002572981175035238	0.00024506403133273125
bloom-560m/9.self_attention.query_key_value	0.10060598701238632	0.024220384657382965	0.023964913561940193	0.019728614017367363
opt-125m/0.fc1	0.00027109449729323387	0.00029390494455583394	0.00029515946516767144	0.00025737599935382605
opt-125m/0.fc2	0.007265652064234018	7.462365465471521e-05	0.0001310656516579911	5.018812953494489e-05
opt-125m/0.self_attn.k_proj	0.08378729224205017	0.026660777628421783	0.027053847908973694	0.024300361052155495
opt-125m/0.self_attn.out_proj	1.0495318747416604e-05	1.176843488792656e-05	1.0050111995951738e-05	8.63851801113924e-06
opt-125m/0.self_attn.q_proj	0.05519254878163338	0.020504610612988472	0.020213665440678596	0.01853414997458458
opt-125m/0.self_attn.v_proj	0.0005393268074840307	0.00031759144621901214	0.0003248193534091115	0.0002874881902243942
opt-125m/1.fc1	0.0007504315581172705	0.0010720293503254652	0.0008929951000027359	0.0006970145623199642
opt-125m/1.fc2	0.000533246377017349	0.00025670460308901966	6.573779683094472e-05	4.42994169134181e-05
opt-125m/1.self_attn.k_proj	0.042733196169137955	0.014503042213618755	0.014656527899205685	0.011292762123048306
opt-125m/1.self_attn.out_proj	9.715419764688704e-06	1.055765005730791e-05	1.0434839168738108e-05	8.844713192956988e-06
opt-125m/1.self_attn.q_proj	0.021854320541024208	0.009470713324844837	0.009614295326173306	0.007538656238466501
opt-125m/1.self_attn.v_proj	0.00037047165096737444	0.0003043020551558584	0.00030706936377100646	0.00028045623912476003
opt-125m/10.fc1	0.0023314310237765312	0.0023654832039028406	0.0024145208299160004	0.002269119257107377
opt-125m/10.fc2	0.00041392623097635806	0.0004119484219700098	0.0004223072901368141	0.0003949196543544531
opt-125m/10.self_attn.k_proj	0.29600685834884644	0.07739799469709396	0.07672342658042908	0.07115481048822403
opt-125m/10.self_attn.out_proj	0.0001200337428599596	0.00012222412624396384	0.00012339024397078902	0.0001170696341432631
opt-125m/10.self_attn.q_proj	0.12756015360355377	0.04800112918019295	0.048194270581007004	0.044543903321027756
opt-125m/10.self_attn.v_proj	0.004441680386662483	0.004479584749788046	0.004574233666062355	0.004337857943028212
opt-125m/11.fc1	0.003059356240555644	0.00324313435703516	0.0033197838347405195	0.0029481772799044847
opt-125m/11.fc2	0.0019026901572942734	0.0016084985109046102	0.0007546261767856777	0.0006196603062562644
opt-125m/11.self_attn.k_proj	0.09318547695875168	0.04855255410075188	0.04840785264968872	0.0448182113468647
opt-125m/11.self_attn.out_proj	0.0002980087010655552	0.0002836675848811865	0.00029698057915084064	0.0002683521306607872
opt-125m/11.self_attn.q_proj	0.03792055696249008	0.028719140216708183	0.028791487216949463	0.027151986956596375
opt-125m/11.self_attn.v_proj	0.005513548851013184	0.005532426759600639	0.005649894941598177	0.005398260895162821
opt-125m/2.fc1	0.0007996955537237227	0.0009257912752218544	0.0009080281015485525	0.0007538787904195487
opt-125m/2.fc2	0.004455226007848978	9.963906632037833e-05	8.469356544082984e-05	5.538693585549481e-05
opt-125m/2.self_attn.k_proj	0.13825209438800812	0.05340838432312012	0.04297763481736183	0.024932673200964928
opt-125m/2.self_attn.out_proj	6.42557597529958e-06	7.351078238571063e-06	7.002470283623552e-06	6.084851975174388e-06
opt-125m/2.self_attn.q_proj	0.18688471615314484	0.04109513387084007	0.03276461362838745	0.019005166366696358
opt-125m/2.self_attn.v_proj	0.000699283613357693	0.0012316653737798333	0.0011171154910698533	0.0006655674078501761
opt-125m/3.fc1	0.0006223240634426475	0.0006904872134327888	0.0007138177170418203	0.0005980282439850271
opt-125m/3.fc2	0.00033736121258698404	0.00010364290210418403	6.194793240865692e-05	5.5275027989409864e-05
opt-125m/3.self_attn.k_proj	0.6562660336494446	0.020131615921854973	0.018197504803538322	0.015027306042611599
opt-125m/3.self_attn.out_proj	7.372493655566359e-06	7.865505722293165e-06	7.42000747777638e-06	6.961750841583125e-06
opt-125m/3.self_attn.q_proj	0.5175319314002991	0.018450723960995674	0.017298666760325432	0.01354613434523344
opt-125m/3.self_attn.v_proj	0.001042541116476059	0.0018714661709964275	0.0017161634750664234	0.0009895871626213193
opt-125m/4.fc1	0.0009199118358083069	0.0010987808927893639	0.001066910452209413	0.000890875409822911
opt-125m/4.fc2	0.0004356852441560477	0.00014810335414949805	0.00010721577564254403	6.587887764908373e-05
opt-125m/4.self_attn.k_proj	0.8745288848876953	0.030454209074378014	0.029310395941138268	0.02469157986342907
opt-125m/4.self_attn.out_proj	9.995984328270424e-06	1.0314644896425307e-05	1.0310138350178022e-05	9.71688950812677e-06
opt-125m/4.self_attn.q_proj	0.5006985068321228	0.026821231469511986	0.025248631834983826	0.021581562235951424
opt-125m/4.self_attn.v_proj	0.001410708180628717	0.0020583821460604668	0.001969643635675311	0.0013613769551739097
opt-125m/5.fc1	0.0008069303003139794	0.0008770303684286773	0.000854474026709795	0.0007799970917403698
opt-125m/5.fc2	7.236155215650797e-05	6.472938548540697e-05	6.394410593202338e-05	6.0419883084250614e-05
opt-125m/5.self_attn.k_proj	0.831143319606781	0.036310914903879166	0.03574802353978157	0.03146027773618698
opt-125m/5.self_attn.out_proj	1.7140911950264126e-05	1.724701542116236e-05	1.7427575585315935e-05	1.6533778762095608e-05
opt-125m/5.self_attn.q_proj	0.5162556767463684	0.032176047563552856	0.03143906220793724	0.027431605383753777
opt-125m/5.self_attn.v_proj	0.0013440604088827968	0.0017144529847428203	0.001667019329033792	0.0013010079273954034
opt-125m/6.fc1	0.0008374566095881164	0.0008975822129286826	0.0008868197910487652	0.000804147042799741
opt-125m/6.fc2	9.356136433780193e-05	8.635549602331594e-05	8.55421822052449e-05	7.962746894918382e-05
opt-125m/6.self_attn.k_proj	0.770192563533783	0.04253028333187103	0.04250180348753929	0.03819048032164574
opt-125m/6.self_attn.out_proj	2.349526585021522e-05	2.4470791686326265e-05	2.39041601162171e-05	2.2652415282209404e-05
opt-125m/6.self_attn.q_proj	0.40360352396965027	0.03324269875884056	0.03289314731955528	0.029487332329154015
opt-125m/6.self_attn.v_proj	0.0018931204685941339	0.0022254770155996084	0.0022159896325320005	0.001838741241954267
opt-125m/7.fc1	0.001084109302610159	0.0011387430131435394	0.0011341659119352698	0.0010453102877363563
opt-125m/7.fc2	0.00011121494026156142	0.0001026009485940449	0.00010263800504617393	9.699508518679067e-05
opt-125m/7.self_attn.k_proj	0.5140420794487	0.05078041926026344	0.05013306066393852	0.04532803222537041
opt-125m/7.self_attn.out_proj	3.677919812616892e-05	3.68904547940474e-05	3.729732634383254e-05	3.46612032444682e-05
opt-125m/7.self_attn.q_proj	0.2287357598543167	0.03640955314040184	0.035696811974048615	0.03278493881225586
opt-125m/7.self_attn.v_proj	0.002987724496051669	0.002584795467555523	0.0025863719638437033	0.002260733162984252
opt-125m/8.fc1	0.001489574438892305	0.001525992527604103	0.0015325973508879542	0.00143020402174443
opt-125m/8.fc2	0.00017735878645908087	0.00017011119052767754	0.00017213309183716774	0.00016216420044656843
opt-125m/8.self_attn.k_proj	0.4121045172214508	0.05974254384636879	0.05980254337191582	0.05388728901743889
opt-125m/8.self_attn.out_proj	5.917654561926611e-05	6.09072158113122e-05	6.130096880951896e-05	5.774733654106967e-05
opt-125m/8.self_attn.q_proj	0.16321073472499847	0.04214214161038399	0.04119916260242462	0.038158852607011795
opt-125m/8.self_attn.v_proj	0.0031907677184790373	0.0033578050788491964	0.0033890570048242807	0.0030910633504390717
opt-125m/9.fc1	0.0018671784782782197	0.0019303398439660668	0.001951047801412642	0.0018174749566242099
opt-125m/9.fc2	0.00025235521025024354	0.00025008615921251476	0.0002527647011447698	0.0002382591483183205
opt-125m/9.self_attn.k_proj	0.2629792392253876	0.06240874528884888	0.06206520274281502	0.057400334626436234
opt-125m/9.self_attn.out_proj	0.0001011443164316006	0.00010519259376451373	0.00010649397881934419	9.843127190833911e-05
opt-125m/9.self_attn.q_proj	0.09444040060043335	0.038394391536712646	0.03842788562178612	0.035766664892435074
opt-125m/9.self_attn.v_proj	0.003644828451797366	0.0037361604627221823	0.0037925001233816147	0.0035413503646850586
opt-350m/0.fc1	0.006139175035059452	0.007146549876779318	0.006369670853018761	0.005095732398331165
opt-350m/0.fc2	0.00043153768638148904	0.0004263207665644586	0.00042684952495619655	0.0004139509692322463
opt-350m/0.self_attn.k_proj	7.555902993772179e-05	4.5198506995802745e-05	3.035323061340023e-05	2.5670387913123704e-05
opt-350m/0.self_attn.out_proj	1.135811800168085e-08	1.4910936485534876e-08	1.3635632178932156e-08	9.564736558331788e-09
opt-350m/0.self_attn.q_proj	5.577189949690364e-05	2.9790164262522012e-05	2.7972899260930717e-05	2.4578566808486357e-05
opt-350m/0.self_attn.v_proj	4.633343451132532e-06	5.564840648730751e-06	5.199279257794842e-06	3.859753633150831e-06
opt-350m/1.fc1	0.007614707574248314	0.008436894044280052	0.00808362290263176	0.006825488060712814
opt-350m/1.fc2	0.0005695541622117162	0.0004909191047772765	0.0004974983166903257	0.0004801592440344393
opt-350m/1.self_attn.k_proj	0.00645424984395504	0.007380437571555376	0.008197003975510597	0.005829783156514168
opt-350m/1.self_attn.out_proj	0.00014746331726200879	0.00015851506032049656	0.00015741685638204217	0.0001408676034770906
opt-350m/1.self_attn.q_proj	0.006640499457716942	0.0071707903407514095	0.0071174330078065395	0.005919520743191242
opt-350m/1.self_attn.v_proj	0.0038507026620209217	0.004449778236448765	0.0042931875213980675	0.003373106010258198
opt-350m/10.fc1	0.014874627813696861	0.015366941690444946	0.015519315376877785	0.014446692541241646
opt-350m/10.fc2	0.0017938497476279736	0.0017472413601353765	0.0017891026800498366	0.0017179364804178476
opt-350m/10.self_attn.k_proj	0.01985442265868187	0.021365441381931305	0.02288011461496353	0.01907990872859955
opt-350m/10.self_attn.out_proj	0.0008641781168989837	0.0008738279575482011	0.0008819783688522875	0.0008286688826046884
opt-350m/10.self_attn.q_proj	0.020436055958271027	0.021330583840608597	0.021823205053806305	0.019724059849977493
opt-350m/10.self_attn.v_proj	0.010461043566465378	0.010925638489425182	0.01101891789585352	0.010142575949430466
opt-350m/11.fc1	0.015434378758072853	0.01585044339299202	0.01605461724102497	0.015002612955868244
opt-350m/11.fc2	0.0020287781953811646	0.0020529464818537235	0.0020765913650393486	0.001994105987250805
opt-350m/11.self_attn.k_proj	0.019129998981952667	0.020709726959466934	0.022909026592969894	0.018333707004785538
opt-350m/11.self_attn.out_proj	0.0006119841709733009	0.0006115856231190264	0.0006308708107098937	0.0005974196828901768
opt-350m/11.self_attn.q_proj	0.0187542587518692	0.019326861947774887	0.019876332953572273	0.018159128725528717
opt-350m/11.self_attn.v_proj	0.012191595509648323	0.01266018208116293	0.01285209134221077	0.011851559393107891
opt-350m/12.fc1	0.016552770510315895	0.016873417422175407	0.017166616395115852	0.0161127969622612
opt-350m/12.fc2	0.002040520776063204	0.002038647187873721	0.002081179991364479	0.002015769714489579
opt-350m/12.self_attn.k_proj	0.02005726471543312	0.02099759876728058	0.02238009124994278	0.019322551786899567
opt-350m/12.self_attn.out_proj	0.0009822368156164885	0.0009761934052221477	0.0010001998161897063	0.0009539200109429657
opt-350m/12.self_attn.q_proj	0.0206526517868042	0.021383138373494148	0.022065576165914536	0.019983844831585884
opt-350m/12.self_attn.v_proj	0.014592345803976059	0.014944387599825859	0.015187816694378853	0.014171617105603218
opt-350m/13.fc1	0.016744082793593407	0.01703663542866707	0.017320239916443825	0.01629503443837166
opt-350m/13.fc2	0.0022076163440942764	0.0021965396590530872	0.0022480220068246126	0.0021770531311631203
opt-350m/13.self_attn.k_proj	0.020748667418956757	0.0217942763119936	0.023772630840539932	0.020009733736515045
opt-350m/13.self_attn.out_proj	0.0010154882911592722	0.0010141480015590787	0.0010331561788916588	0.000994248315691948
opt-350m/13.self_attn.q_proj	0.020565319806337357	0.02092183381319046	0.021557260304689407	0.02003241330385208
opt-350m/13.self_attn.v_proj	0.01472398079931736	0.015074439346790314	0.015573937445878983	0.014352895319461823
opt-350m/14.fc1	0.016601528972387314	0.01694878190755844	0.01726418361067772	0.016172245144844055
opt-350m/14.fc2	0.002046489156782627	0.002045552944764495	0.002083280123770237	0.002029088791459799
opt-350m/14.self_attn.k_proj	0.020944729447364807	0.021483397111296654	0.022656099870800972	0.020315397530794144
opt-350m/14.self_attn.out_proj	0.0005658755544573069	0.0005591168301180005	0.0005758942570537329	0.0005472233751788735
opt-350m/14.self_attn.q_proj	0.02146025374531746	0.021758638322353363	0.022268027067184448	0.020866893231868744
opt-350m/14.self_attn.v_proj	0.015730489045381546	0.016117792576551437	0.01668517291545868	0.015342317521572113
opt-350m/15.fc1	0.016320407390594482	0.01671564020216465	0.016966570168733597	0.015898987650871277
opt-350m/15.fc2	0.0021116756834089756	0.002053240779787302	0.0020915470086038113	0.0020281202159821987
opt-350m/15.self_attn.k_proj	0.021068919450044632	0.02163606509566307	0.023076757788658142	0.02039598673582077
opt-350m/15.self_attn.out_proj	0.0005726788658648729	0.0005679982714354992	0.0005825186963193119	0.0005537883844226599
opt-350m/15.self_attn.q_proj	0.021570881828665733	0.021935507655143738	0.022375892847776413	0.020987574011087418
opt-350m/15.self_attn.v_proj	0.014768999069929123	0.01528214756399393	0.015674903988838196	0.014401107095181942
opt-350m/16.fc1	0.015865469351410866	0.016361981630325317	0.016579527407884598	0.015465592965483665
opt-350m/16.fc2	0.002065349370241165	0.0019572137389332056	0.0019902344793081284	0.0019243706483393908
opt-350m/16.self_attn.k_proj	0.02106417529284954	0.021573208272457123	0.022277873009443283	0.02039310708642006
opt-350m/16.self_attn.out_proj	0.000740478397347033	0.0007402217597700655	0.0007532304734922945	0.0007230380433611572
opt-350m/16.self_attn.q_proj	0.022130293771624565	0.022572167217731476	0.02290981449186802	0.02144620195031166
opt-350m/16.self_attn.v_proj	0.015851525589823723	0.016411833465099335	0.016778545454144478	0.015481289476156235
opt-350m/17.fc1	0.01518886536359787	0.015814125537872314	0.015948323532938957	0.014812137931585312
opt-350m/17.fc2	0.001835703500546515	0.0017575188539922237	0.0017883442342281342	0.0017311739502474666
opt-350m/17.self_attn.k_proj	0.020121658220887184	0.020655207335948944	0.021083049476146698	0.01946880668401718
opt-350m/17.self_attn.out_proj	0.000496565829962492	0.0004911402938887477	0.0005020423559471965	0.0004737888812087476
opt-350m/17.self_attn.q_proj	0.021356264129281044	0.021939372643828392	0.022100184112787247	0.0207035131752491
opt-350m/17.self_attn.v_proj	0.014964350499212742	0.015554702840745449	0.015923308208584785	0.01462195161730051
opt-350m/18.fc1	0.01442817971110344	0.015048390254378319	0.01518813706934452	0.014055594801902771
opt-350m/18.fc2	0.0016206587897613645	0.0016140497755259275	0.001650382298976183	0.0015879110433161259
opt-350m/18.self_attn.k_proj	0.019442811608314514	0.019958816468715668	0.020389888435602188	0.01873050071299076
opt-350m/18.self_attn.out_proj	0.00035281869350001216	0.0003546761581674218	0.00036214690771885216	0.00034111388958990574
opt-350m/18.self_attn.q_proj	0.021160999312996864	0.021768415346741676	0.021901940926909447	0.02032298967242241
opt-350m/18.self_attn.v_proj	0.014255769550800323	0.014860598370432854	0.015140637755393982	0.013924635015428066
opt-350m/19.fc1	0.013919740915298462	0.01453275978565216	0.014669978991150856	0.013562401756644249
opt-350m/19.fc2	0.00154662667773664	0.0015617543831467628	0.0015911805676296353	0.001529274508357048
opt-350m/19.self_attn.k_proj	0.020129477605223656	0.020704517140984535	0.021484047174453735	0.01898644119501114
opt-350m/19.self_attn.out_proj	0.000456782930996269	0.000456274050520733	0.000471042119897902	0.0004431560228113085
opt-350m/19.self_attn.q_proj	0.021598195657134056	0.022400246933102608	0.02279442548751831	0.02048880234360695
opt-350m/19.self_attn.v_proj	0.01235976628959179	0.01293952763080597	0.013215535320341587	0.01207603421062231
opt-350m/2.fc1	0.008858623914420605	0.009675701148808002	0.009559324942529202	0.008231334388256073
opt-350m/2.fc2	0.0006754215573891997	0.0006126034422777593	0.0006145496154204011	0.0005976344691589475
opt-350m/2.self_attn.k_proj	0.009626565501093864	0.010430497117340565	0.011192689649760723	0.008975006639957428
opt-350m/2.self_attn.out_proj	0.00014746615488547832	0.0001540809462312609	0.0001561843673698604	0.00014296000881586224
opt-350m/2.self_attn.q_proj	0.01029294729232788	0.011221829801797867	0.011286040768027306	0.009532006457448006
opt-350m/2.self_attn.v_proj	0.0056366221979260445	0.0064607104286551476	0.006401325576007366	0.005170661024749279
opt-350m/20.fc1	0.014017181470990181	0.01458686962723732	0.014750983566045761	0.013658447191119194
opt-350m/20.fc2	0.0016381313325837255	0.0016430835239589214	0.0016775879776105285	0.0016190789174288511
opt-350m/20.self_attn.k_proj	0.022607363760471344	0.025150924921035767	0.02842225879430771	0.020607665181159973
