Data	Scaling	Damp0.001	Damp0.003	Damp0.01	Damp0.03	Damp0.1	Damp0.3	Damp1.0
bloom-560m/11.mlp.dense_h_to_4h	mse	0.009676135145127773	0.009595920331776142	0.00953979417681694	0.009472670964896679	0.009488994255661964	0.009879909455776215	0.011021431535482407
bloom-560m/11.self_attention.dense	mse	0.000299908104352653	0.00029977469239383936	0.00029983982676640153	0.00030026808963157237	0.00030401122057810426	0.0003156858147121966	0.00034370855428278446
bloom-560m/11.self_attention.query_key_value	mse	0.1398158222436905	0.13651621341705322	0.13020241260528564	0.12056788057088852	0.10926934331655502	0.11154786497354507	0.13339616358280182
bloom-560m/12.mlp.dense_4h_to_h	mse	0.0007827628287486732	0.0007826492073945701	0.0007826554356142879	0.0007837518351152539	0.0007901353528723121	0.0008152029477059841	0.0008868955774232745
bloom-560m/12.mlp.dense_h_to_4h	mse	0.01167253591120243	0.01160220056772232	0.011549039743840694	0.011526960879564285	0.011604608036577702	0.01208691019564867	0.013395378366112709
bloom-560m/12.self_attention.dense	mse	0.0002956273383460939	0.0002956435491796583	0.00029556939261965454	0.00029595743399113417	0.00029794813599437475	0.00030641001649200916	0.00033170319511555135
bloom-560m/12.self_attention.query_key_value	mse	0.16803105175495148	0.16239483654499054	0.14920566976070404	0.13211292028427124	0.11889872699975967	0.12361007928848267	0.15055535733699799
bloom-560m/13.mlp.dense_4h_to_h	mse	0.0007543889805674553	0.0007546453853137791	0.0007545539410784841	0.00075506791472435	0.0007604531710967422	0.0007820118335075676	0.0008445280836895108
bloom-560m/13.mlp.dense_h_to_4h	mse	0.011513447389006615	0.011389573104679585	0.01136106252670288	0.01136227510869503	0.011487889103591442	0.011935739777982235	0.01315169408917427
bloom-560m/13.self_attention.dense	mse	0.0003166639944538474	0.0003167108225170523	0.00031678585219196975	0.0003164702793583274	0.0003193955053575337	0.000330198323354125	0.00036028525209985673
bloom-560m/13.self_attention.query_key_value	mse	0.1461448222398758	0.14110350608825684	0.1283068209886551	0.11241698265075684	0.10194340348243713	0.10633131116628647	0.12849389016628265
bloom-560m/14.mlp.dense_4h_to_h	mse	0.0007918450282886624	0.0007917889161035419	0.0007918869378045201	0.0007928359555080533	0.0007997820503078401	0.0008230667444877326	0.0008870853343978524
bloom-560m/14.mlp.dense_h_to_4h	mse	0.011452395468950272	0.011404348537325859	0.01138914842158556	0.011403224430978298	0.011515587568283081	0.011933263391256332	0.013077672570943832
bloom-560m/14.self_attention.dense	mse	0.0002540027489885688	0.00025394262047484517	0.0002540360437706113	0.0002542671572882682	0.00025675466167740524	0.00026518944650888443	0.0002882193075492978
bloom-560m/14.self_attention.query_key_value	mse	0.14687074720859528	0.14288131892681122	0.13225360214710236	0.11516305804252625	0.10254422575235367	0.10750659555196762	0.12939029932022095
bloom-560m/15.mlp.dense_4h_to_h	mse	0.0008472940535284579	0.0008471393957734108	0.0008473019115626812	0.0008485445869155228	0.0008559145499020815	0.0008815687615424395	0.000951311201788485
bloom-560m/15.mlp.dense_h_to_4h	mse	0.011739706620573997	0.0116890175268054	0.011663192883133888	0.011676032096147537	0.011793031357228756	0.012227661907672882	0.01341019943356514
bloom-560m/15.self_attention.dense	mse	0.00028086293605156243	0.00028079963522031903	0.0002804839750751853	0.00028053554706275463	0.0002838780346792191	0.0002955025702249259	0.00032448902493342757
bloom-560m/15.self_attention.query_key_value	mse	0.12152457982301712	0.11859368532896042	0.11158087104558945	0.103340744972229	0.09780450910329819	0.10385540872812271	0.1236005648970604
bloom-560m/16.mlp.dense_4h_to_h	mse	0.0009451520745642483	0.0009453398524783552	0.0009451555088162422	0.0009464659378863871	0.0009564110659994185	0.0009869750356301665	0.0010679566767066717
bloom-560m/16.mlp.dense_h_to_4h	mse	0.01217910647392273	0.012121735140681267	0.012086255475878716	0.012069033458828926	0.012184489518404007	0.012666644528508186	0.013982011005282402
bloom-560m/16.self_attention.dense	mse	0.00029191363137215376	0.0002918419777415693	0.0002920312690548599	0.0002922037383541465	0.0002945057931356132	0.00030283068190328777	0.000326861918438226
bloom-560m/16.self_attention.query_key_value	mse	0.14758886396884918	0.14042316377162933	0.1271234154701233	0.11499205976724625	0.10726269334554672	0.1138601079583168	0.13551251590251923
bloom-560m/17.mlp.dense_4h_to_h	mse	0.001126909046433866	0.001126734190620482	0.0011268118396401405	0.0011301464401185513	0.0011438268702477217	0.0011820580111816525	0.001284018624573946
bloom-560m/17.mlp.dense_h_to_4h	mse	0.011728543788194656	0.01169530674815178	0.011672677472233772	0.011692246422171593	0.011846514418721199	0.012339888140559196	0.013651800341904163
bloom-560m/17.self_attention.dense	mse	0.0002941426355391741	0.000293979566777125	0.0002940225531347096	0.00029473024187609553	0.0002996927360072732	0.0003146835952065885	0.0003500735911075026
bloom-560m/17.self_attention.query_key_value	mse	0.0905969962477684	0.08620434254407883	0.07999774068593979	0.07362308353185654	0.07104190438985825	0.07687313854694366	0.09140647202730179
bloom-560m/18.mlp.dense_4h_to_h	mse	0.001349042751826346	0.0013492780271917582	0.0013478583423420787	0.001351875253021717	0.0013699958799406886	0.0014224587939679623	0.0015512744430452585
bloom-560m/18.mlp.dense_h_to_4h	mse	0.012240227311849594	0.012208158150315285	0.012176087126135826	0.012186847627162933	0.012359106913208961	0.012928463518619537	0.01438146736472845
bloom-560m/18.self_attention.dense	mse	0.00040224482654593885	0.0004020851047243923	0.0004017763421870768	0.00040304195135831833	0.0004085373366251588	0.0004250266938470304	0.0004651375056710094
bloom-560m/18.self_attention.query_key_value	mse	0.11311570554971695	0.10641926527023315	0.10017108917236328	0.0940190926194191	0.0893091931939125	0.0943956971168518	0.11023646593093872
bloom-560m/19.mlp.dense_4h_to_h	mse	0.0016432527918368578	0.0016412487020716071	0.0016422753687947989	0.0016475549200549722	0.001675426959991455	0.0017478934023529291	0.0019227340817451477
bloom-560m/19.mlp.dense_h_to_4h	mse	0.012663035653531551	0.012623315677046776	0.012608932331204414	0.01263643242418766	0.012797159142792225	0.013373137451708317	0.014894170686602592
bloom-560m/19.self_attention.dense	mse	0.0004943283274769783	0.0004945014952681959	0.0004949178546667099	0.0004955229815095663	0.0005009017186239362	0.0005197904538363218	0.0005687364609912038
bloom-560m/19.self_attention.query_key_value	mse	0.1465759426355362	0.14202429354190826	0.14163826406002045	0.13262228667736053	0.12072937935590744	0.12446621805429459	0.14385686814785004
bloom-560m/2.mlp.dense_4h_to_h	mse	0.0005145727773196995	0.000514285929966718	0.0005139304557815194	0.0005153791862539947	0.0005240726168267429	0.0005512414500117302	0.0006149437977001071
bloom-560m/2.mlp.dense_h_to_4h	mse	0.009523525834083557	0.009513572789728642	0.009503412991762161	0.009503445588052273	0.00959654338657856	0.009972168132662773	0.011016812175512314
bloom-560m/2.self_attention.dense	mse	7.333427492994815e-05	7.323818863369524e-05	7.322867168113589e-05	7.362646283581853e-05	7.621159602422267e-05	8.353595330845565e-05	9.967211371986195e-05
bloom-560m/2.self_attention.query_key_value	mse	0.009994043968617916	0.009966189973056316	0.009953562170267105	0.009959510527551174	0.010048544965684414	0.010415642522275448	0.01150012668222189
bloom-560m/20.mlp.dense_4h_to_h	mse	0.00253109959885478	0.002519979141652584	0.0025122484657913446	0.0025249032769352198	0.002585140522569418	0.0027361914981156588	0.003090645419433713
bloom-560m/20.mlp.dense_h_to_4h	mse	0.012913666665554047	0.01288369856774807	0.012877140194177628	0.012891395017504692	0.013091495260596275	0.013742148876190186	0.015398862771689892
bloom-560m/20.self_attention.dense	mse	0.0009002605220302939	0.0008998109842650592	0.000898897007573396	0.0008973691146820784	0.0009099128074012697	0.0009575302829034626	0.0010676987003535032
bloom-560m/20.self_attention.query_key_value	mse	0.18657107651233673	0.17921815812587738	0.1829761266708374	0.1708049327135086	0.15373261272907257	0.15362732112407684	0.1728292852640152
bloom-560m/21.mlp.dense_4h_to_h	mse	0.007017009891569614	0.00698249414563179	0.00693773478269577	0.006956032942980528	0.007171980571001768	0.007754247635602951	0.009063874371349812
bloom-560m/21.mlp.dense_h_to_4h	mse	0.013198054395616055	0.013112422078847885	0.013055430725216866	0.013088010251522064	0.013374483212828636	0.014185259118676186	0.016187630593776703
bloom-560m/21.self_attention.dense	mse	0.0032036101911216974	0.0031886431388556957	0.0031783622689545155	0.003184810047969222	0.003242447506636381	0.0034789335913956165	0.004225919023156166
bloom-560m/21.self_attention.query_key_value	mse	0.20704184472560883	0.21389484405517578	0.21195511519908905	0.18047995865345	0.15489082038402557	0.15511085093021393	0.17717315256595612
bloom-560m/22.mlp.dense_4h_to_h	mse	0.009300943464040756	0.009146838448941708	0.00899757631123066	0.009001057595014572	0.009372038766741753	0.010209728963673115	0.01195000670850277
bloom-560m/22.mlp.dense_h_to_4h	mse	0.012669875286519527	0.012643542140722275	0.012673513032495975	0.012817531824111938	0.013402292504906654	0.014829311519861221	0.01788794808089733
bloom-560m/22.self_attention.dense	mse	0.004097052849829197	0.004057177808135748	0.003947856370359659	0.0038092955946922302	0.0037498578894883394	0.004017826169729233	0.004874805919826031
bloom-560m/22.self_attention.query_key_value	mse	0.07848971337080002	0.0659044086933136	0.05561645328998566	0.04737022891640663	0.045960601419210434	0.04999898374080658	0.06104384362697601
bloom-560m/23.mlp.dense_4h_to_h	mse	0.006889498792588711	0.0064401775598526	0.0056420741602778435	0.004699938930571079	0.003925452008843422	0.0038655479438602924	0.004615554586052895
bloom-560m/23.mlp.dense_h_to_4h	mse	0.010546531528234482	0.010501060634851456	0.010488418862223625	0.010686801746487617	0.011480835266411304	0.013205855153501034	0.016503440216183662
bloom-560m/23.self_attention.dense	mse	0.0009911461966112256	0.000987442908808589	0.0009659017086960375	0.0009382572607137263	0.0009157573222182691	0.0009564769570715725	0.001108374446630478
bloom-560m/23.self_attention.query_key_value	mse	0.010050158016383648	0.010025711730122566	0.010019239969551563	0.010077874176204205	0.010431553237140179	0.011378447525203228	0.013430189341306686
bloom-560m/3.mlp.dense_4h_to_h	mse	0.0008733260910958052	0.0008720128098502755	0.000869724084623158	0.0008677816949784756	0.0008767361287027597	0.0009117143927142024	0.0009994227439165115
bloom-560m/3.mlp.dense_h_to_4h	mse	0.010378568433225155	0.010334772989153862	0.010310390964150429	0.010308381170034409	0.01041590329259634	0.010816086083650589	0.01194753311574459
bloom-560m/3.self_attention.dense	mse	0.0001922657247632742	0.0001868814288172871	0.00018173705029767007	0.00017014448530972004	0.00016257213428616524	0.00016872947162482888	0.00019693300419021398
bloom-560m/3.self_attention.query_key_value	mse	0.010447930544614792	0.010388573631644249	0.010366590693593025	0.01036148238927126	0.01046029943972826	0.010842081159353256	0.011993460357189178
bloom-560m/4.mlp.dense_4h_to_h	mse	0.04914143308997154	0.0486481674015522	0.04719721898436546	0.04365802928805351	0.03789360448718071	0.033307891339063644	0.030561992898583412
bloom-560m/4.mlp.dense_h_to_4h	mse	0.009681791067123413	0.009588675573468208	0.009543457999825478	0.009553935378789902	0.009645873680710793	0.010016292333602905	0.011082115583121777
bloom-560m/4.self_attention.dense	mse	0.00019875855650752783	0.0001921875955304131	0.00018178753089159727	0.00017181638395413756	0.00016239870456047356	0.0001687686308287084	0.0001907014229800552
bloom-560m/4.self_attention.query_key_value	mse	0.010670747607946396	0.0105469124391675	0.01046724896878004	0.010468382388353348	0.01056213304400444	0.010982860811054707	0.012259125709533691
bloom-560m/5.mlp.dense_4h_to_h	mse	0.0015694177709519863	0.0015521130990236998	0.0015448343474417925	0.0015223833033815026	0.0014901331160217524	0.0014980053529143333	0.0015992368571460247
bloom-560m/5.mlp.dense_h_to_4h	mse	0.007874496281147003	0.007816672325134277	0.00778877642005682	0.007799618877470493	0.007889417000114918	0.008231014013290405	0.00919206254184246
bloom-560m/5.self_attention.dense	mse	0.00019433334819041193	0.00019360653823241591	0.00019222902483306825	0.0001919983042171225	0.00019794597756117582	0.00021288605057634413	0.00024564669001847506
bloom-560m/5.self_attention.query_key_value	mse	0.012497046031057835	0.012145009823143482	0.011931613087654114	0.011870670132339	0.011995089240372181	0.01261174026876688	0.014570473693311214
bloom-560m/6.mlp.dense_4h_to_h	mse	0.001533270813524723	0.0014827873092144728	0.001362235052511096	0.0011889033485203981	0.0010724865132942796	0.0010929484851658344	0.001227628905326128
bloom-560m/6.mlp.dense_h_to_4h	mse	0.009376080706715584	0.00934944674372673	0.009319204837083817	0.009325981140136719	0.009480755776166916	0.009972091764211655	0.011333087459206581
bloom-560m/6.self_attention.dense	mse	0.00027354713529348373	0.0002733584842644632	0.00027307780692353845	0.00027441041311249137	0.00028048153035342693	0.0002988249179907143	0.0003428278723731637
bloom-560m/6.self_attention.query_key_value	mse	0.020062897354364395	0.019674284383654594	0.01907682791352272	0.018815472722053528	0.018925080075860023	0.02000793069601059	0.023853512480854988
bloom-560m/7.mlp.dense_4h_to_h	mse	0.0007668554317206144	0.0007696477696299553	0.0007886933162808418	0.0008009289158508182	0.0008095330558717251	0.000839745975099504	0.0009261530940420926
bloom-560m/7.mlp.dense_h_to_4h	mse	0.00551616121083498	0.005442522466182709	0.005380621179938316	0.005348066799342632	0.005398716777563095	0.005683821626007557	0.006497079506516457
bloom-560m/7.self_attention.dense	mse	0.00022300603450275958	0.0002209008380305022	0.00021650371490977705	0.00021510192891582847	0.0002200471644755453	0.0002376496559008956	0.00027718752971850336
bloom-560m/7.self_attention.query_key_value	mse	0.02150535024702549	0.02064267359673977	0.019195955246686935	0.018386978656053543	0.018276585265994072	0.019668223336338997	0.025014370679855347
bloom-560m/8.mlp.dense_4h_to_h	mse	0.0004701116413343698	0.00047986514982767403	0.0005045586731284857	0.0005222362233325839	0.0005291432607918978	0.0005447558360174298	0.0005930822226218879
bloom-560m/8.mlp.dense_h_to_4h	mse	0.004013560712337494	0.0039363037794828415	0.003862841986119747	0.003822770668193698	0.0038637230172753334	0.0040708305314183235	0.004629005212336779
bloom-560m/8.self_attention.dense	mse	0.00024907381157390773	0.00024916170514188707	0.00024923664750531316	0.0002495330118108541	0.00025429390370845795	0.0002693087444640696	0.0003067298966925591
bloom-560m/8.self_attention.query_key_value	mse	0.05722997710108757	0.05445127561688423	0.047984492033720016	0.04277252033352852	0.03988122567534447	0.042238999158144	0.05419366434216499
bloom-560m/9.mlp.dense_4h_to_h	mse	0.00043935480061918497	0.00044638803228735924	0.000471694627776742	0.000491623068228364	0.0005010907771065831	0.0005146843614056706	0.0005577189731411636
bloom-560m/9.mlp.dense_h_to_4h	mse	0.003915161360055208	0.0038548619486391544	0.0037411092780530453	0.003572220914065838	0.0035409596748650074	0.0036790124140679836	0.004154078662395477
bloom-560m/9.self_attention.dense	mse	0.00025661339168436825	0.0002564954338595271	0.0002565309405326843	0.0002570675569586456	0.0002604621113277972	0.00027050712378695607	0.00029504764825105667
bloom-560m/9.self_attention.query_key_value	mse	0.10976040363311768	0.1071552112698555	0.10060516744852066	0.09231823682785034	0.08601710200309753	0.0861189067363739	0.1005455031991005
opt-125m/0.fc1	mse	0.0002719092881307006	0.0002717031165957451	0.00027109222719445825	0.00027089196373708546	0.0002721519267652184	0.00027985183987766504	0.0003042567695956677
opt-125m/0.fc2	mse	0.007258975878357887	0.00725955655798316	0.007265652995556593	0.007260642945766449	0.007248254492878914	0.007237384561449289	0.007230943068861961
opt-125m/0.self_attn.k_proj	mse	0.08556105941534042	0.08485717326402664	0.08378729224205017	0.08365523815155029	0.08536422997713089	0.08936253190040588	0.09580520540475845
opt-125m/0.self_attn.out_proj	mse	1.0612241567287128e-05	1.0437824130349327e-05	1.049531147145899e-05	1.0882987226068508e-05	1.2058102583978325e-05	1.3585493434220552e-05	1.6130845324369147e-05
opt-125m/0.self_attn.q_proj	mse	0.05669012293219566	0.05610375478863716	0.055192556232213974	0.054686084389686584	0.05538070201873779	0.057012658566236496	0.059568483382463455
opt-125m/0.self_attn.v_proj	mse	0.0005487350863404572	0.0005457577644847333	0.0005393268656916916	0.0005369381979107857	0.000547509640455246	0.0005634216940961778	0.0006001436267979443
opt-125m/1.fc1	mse	0.0007468657568097115	0.0007469489355571568	0.0007504319655708969	0.0007635612855665386	0.0008177650743164122	0.0009339138050563633	0.0011396639747545123
opt-125m/1.fc2	mse	0.0005351502913981676	0.0005343760130926967	0.0005332463188096881	0.0005323498044162989	0.0005333895678631961	0.0005357815534807742	0.00053699518321082
opt-125m/1.self_attn.k_proj	mse	0.054424215108156204	0.04815669730305672	0.042733628302812576	0.04109811782836914	0.04304257407784462	0.04760520160198212	0.05556385591626167
opt-125m/1.self_attn.out_proj	mse	9.80173354037106e-06	9.662581760494504e-06	9.7154179456993e-06	9.9909448181279e-06	1.0680858395062387e-05	1.1919572898477782e-05	1.4229844964575022e-05
opt-125m/1.self_attn.q_proj	mse	0.028208144009113312	0.024797534570097923	0.021854320541024208	0.02129693329334259	0.021994195878505707	0.024322042241692543	0.029084140434861183
opt-125m/1.self_attn.v_proj	mse	0.0004138707590755075	0.00038935206248424947	0.0003704717382788658	0.00036475781234912574	0.0003706864081323147	0.00038936513010412455	0.0004344251938164234
opt-125m/10.fc1	mse	0.002334663411602378	0.002333893207833171	0.0023314310237765312	0.0023300552275031805	0.0023409605491906404	0.0023954554926604033	0.00257302587851882
opt-125m/10.fc2	mse	0.00041368542588315904	0.0004137953510507941	0.0004139514931011945	0.000415539980167523	0.00042358870268799365	0.0004466399550437927	0.0005004958366043866
opt-125m/10.self_attn.k_proj	mse	0.3025873899459839	0.3002733290195465	0.29600685834884644	0.29041942954063416	0.29006385803222656	0.2992981970310211	0.3228582441806793
opt-125m/10.self_attn.out_proj	mse	0.00012008126213913783	0.00012007819168502465	0.0001200337428599596	0.00012028843775624409	0.00012164512736489996	0.00012653843441512436	0.00013887426757719368
opt-125m/10.self_attn.q_proj	mse	0.1308601051568985	0.12986965477466583	0.12756015360355377	0.12574881315231323	0.12664563953876495	0.1317664533853531	0.1436975747346878
opt-125m/10.self_attn.v_proj	mse	0.00448192423209548	0.004464908968657255	0.004441667348146439	0.004434147849678993	0.004470141604542732	0.00458787614479661	0.004900192376226187
opt-125m/11.fc1	mse	0.003174746409058571	0.0031054941937327385	0.003059356240555644	0.003038426861166954	0.0030642207711935043	0.0031604331452399492	0.0034363148733973503
opt-125m/11.fc2	mse	0.0019263462163507938	0.001933497958816588	0.0019026912050321698	0.0018757963553071022	0.0018325038254261017	0.0018280232325196266	0.002019387437030673
opt-125m/11.self_attn.k_proj	mse	0.09351217746734619	0.09342467784881592	0.09318547695875168	0.0929422602057457	0.09339762479066849	0.09635907411575317	0.10496979206800461
opt-125m/11.self_attn.out_proj	mse	0.0002972155634779483	0.00029745965730398893	0.0002980048884637654	0.000298232160275802	0.00030251816497184336	0.0003200403298251331	0.0003649071149993688
opt-125m/11.self_attn.q_proj	mse	0.0380365364253521	0.03801339492201805	0.03792021796107292	0.03787658363580704	0.03811953589320183	0.03914329782128334	0.04207030311226845
opt-125m/11.self_attn.v_proj	mse	0.005512929055839777	0.005514676216989756	0.005513548851013184	0.005512995179742575	0.005546585191041231	0.005665323231369257	0.006062500178813934
opt-125m/2.fc1	mse	0.0008114127558656037	0.0008068798924796283	0.0007996959611773491	0.0008037248044274747	0.0008275620057247579	0.0008849684963934124	0.0010188784217461944
opt-125m/2.fc2	mse	0.004455405753105879	0.004455506335943937	0.004455226007848978	0.004455109126865864	0.004447071813046932	0.004433305934071541	0.004432883579283953
opt-125m/2.self_attn.k_proj	mse	0.14411073923110962	0.1419477015733719	0.13825279474258423	0.1373298019170761	0.14416064321994781	0.16084972023963928	0.18961143493652344
opt-125m/2.self_attn.out_proj	mse	6.439617664000252e-06	6.4327518884965684e-06	6.4255777942889836e-06	6.500464223790914e-06	6.777735961804865e-06	7.38629341867636e-06	8.54543577588629e-06
opt-125m/2.self_attn.q_proj	mse	0.1955297589302063	0.1922668218612671	0.18688471615314484	0.18171823024749756	0.17996954917907715	0.18857085704803467	0.2148500680923462
opt-125m/2.self_attn.v_proj	mse	0.0007088229176588356	0.0007023131474852562	0.0006992839626036584	0.0007094179163686931	0.000748116581235081	0.0008597375708632171	0.001182422274723649
opt-125m/3.fc1	mse	0.0006297818035818636	0.0006231975858099759	0.0006223242380656302	0.0006245399708859622	0.0006359521648846567	0.0006650816649198532	0.0007401258335448802
opt-125m/3.fc2	mse	0.00033725370303727686	0.0003372869687154889	0.00033736121258698404	0.0003370325139258057	0.0003363871655892581	0.0003367960744071752	0.00033760396763682365
opt-125m/3.self_attn.k_proj	mse	0.7521800398826599	0.7153000831604004	0.6562625765800476	0.6059601902961731	0.5646554827690125	0.5625538229942322	0.6136783957481384
opt-125m/3.self_attn.out_proj	mse	7.377266683761263e-06	7.374003416771302e-06	7.372497293545166e-06	7.3996757237182464e-06	7.538647423643852e-06	7.9462170106126e-06	8.80453171703266e-06
opt-125m/3.self_attn.q_proj	mse	0.5992147326469421	0.5642108917236328	0.5175321102142334	0.4782225787639618	0.4473278224468231	0.4476858079433441	0.4919043481349945
opt-125m/3.self_attn.v_proj	mse	0.0010502712102606893	0.0010413717245683074	0.00104254181496799	0.0010659961262717843	0.0011592096416279674	0.0014618620043620467	0.0022489961702376604
opt-125m/4.fc1	mse	0.0009309817105531693	0.0009243807289749384	0.0009199113701470196	0.0009209988638758659	0.0009378655231557786	0.0009849000489339232	0.0010953564196825027
opt-125m/4.fc2	mse	0.0004384586645755917	0.00043753584031946957	0.00043568527325987816	0.00043496498255990446	0.0004355222044978291	0.0004369793168734759	0.0004384868370834738
opt-125m/4.self_attn.k_proj	mse	1.0533980131149292	0.9770377278327942	0.8745288848876953	0.7899389266967773	0.7214961051940918	0.7089893817901611	0.76539546251297
opt-125m/4.self_attn.out_proj	mse	1.000059910438722e-05	1.0002952876675408e-05	9.995984328270424e-06	1.001144846668467e-05	1.009361949400045e-05	1.0409967217128724e-05	1.12757288661669e-05
opt-125m/4.self_attn.q_proj	mse	0.6364473700523376	0.578523576259613	0.500697910785675	0.44124722480773926	0.39843854308128357	0.395376592874527	0.43755173683166504
opt-125m/4.self_attn.v_proj	mse	0.0014398898929357529	0.001413963153026998	0.0014107086462900043	0.0014293091371655464	0.0015068291686475277	0.0017467705765739083	0.0023402266670018435
opt-125m/5.fc1	mse	0.0008208528743125498	0.0008140879217535257	0.0008069400792010128	0.0008052496705204248	0.0008149705245159566	0.0008477792725898325	0.000935709394980222
opt-125m/5.fc2	mse	7.227841706480831e-05	7.228794856928289e-05	7.236345118144527e-05	7.267462933668867e-05	7.400404865620658e-05	7.714979437878355e-05	8.378888014703989e-05
opt-125m/5.self_attn.k_proj	mse	0.971197783946991	0.9321911931037903	0.8311524391174316	0.7524406313896179	0.6882259845733643	0.6797430515289307	0.7334156036376953
opt-125m/5.self_attn.out_proj	mse	1.7136166206910275e-05	1.7135867892648093e-05	1.714091376925353e-05	1.713899473543279e-05	1.7319960534223355e-05	1.7940792531589977e-05	1.9631223040050827e-05
opt-125m/5.self_attn.q_proj	mse	0.6213656067848206	0.5929225087165833	0.5162556767463684	0.4605084955692291	0.41875359416007996	0.4175523519515991	0.4566866457462311
opt-125m/5.self_attn.v_proj	mse	0.0014468446606770158	0.0013470634585246444	0.0013440605252981186	0.0013568884460255504	0.0014107301831245422	0.001582894823513925	0.0019964377861469984
opt-125m/6.fc1	mse	0.0008591450750827789	0.0008478160016238689	0.0008374566095881164	0.0008318107575178146	0.0008390236180275679	0.0008695616852492094	0.0009545290959067643
opt-125m/6.fc2	mse	9.354358189739287e-05	9.352296910947189e-05	9.356136433780193e-05	9.392240463057533e-05	9.557752491673455e-05	9.981780749512836e-05	0.0001090682708309032
opt-125m/6.self_attn.k_proj	mse	0.9192326664924622	0.8845316767692566	0.7701908946037292	0.6981072425842285	0.6427936553955078	0.6377460956573486	0.6944611668586731
opt-125m/6.self_attn.out_proj	mse	2.3471488020732068e-05	2.347035479033366e-05	2.3495269488194026e-05	2.351053808524739e-05	2.373399183852598e-05	2.4563094484619796e-05	2.6715462809079327e-05
opt-125m/6.self_attn.q_proj	mse	0.49586281180381775	0.4728073179721832	0.40360379219055176	0.3568786084651947	0.3247455656528473	0.3252638876438141	0.3596615791320801
opt-125m/6.self_attn.v_proj	mse	0.002056691562756896	0.001903201569803059	0.0018931212835013866	0.0019055124139413238	0.0019657525699585676	0.002152106026187539	0.0025679219979792833
opt-125m/7.fc1	mse	0.0010911135468631983	0.0010871157282963395	0.001084109302610159	0.001084632589481771	0.0010918640764430165	0.0011242538457736373	0.0012217429466545582
opt-125m/7.fc2	mse	0.00011110066407127306	0.00011111125786555931	0.00011121494026156142	0.00011156315304106101	0.00011322127102175727	0.00011778148473240435	0.00012835001689381897
opt-125m/7.self_attn.k_proj	mse	0.5249760746955872	0.5234594345092773	0.5140421390533447	0.4961813986301422	0.4746226370334625	0.47519922256469727	0.5156664848327637
opt-125m/7.self_attn.out_proj	mse	3.6797093343921006e-05	3.679035580717027e-05	3.6779205402126536e-05	3.6922534491168335e-05	3.7519585021073e-05	3.9344089600490406e-05	4.385655847727321e-05
opt-125m/7.self_attn.q_proj	mse	0.2358071357011795	0.23384185135364532	0.2287357896566391	0.22048254311084747	0.21105332672595978	0.2129676192998886	0.23294325172901154
opt-125m/7.self_attn.v_proj	mse	0.0030132874380797148	0.002992088906466961	0.002987724496051669	0.0029975648503750563	0.0030576034914702177	0.003257711185142398	0.0036833956837654114
