Data	Scaling	Damp0.001	Damp0.003	Damp0.01	Damp0.03	Damp0.1	Damp0.3	Damp1.0
opt-125m/8.fc2	mse	0.0004618983075488359	0.00046178497723303735	0.00046198241761885583	0.0004630179610103369	0.0004691224603448063	0.00048748074914328754	0.0005303336656652391
opt-125m/8.self_attn.k_proj	mse	0.820145308971405	0.8142078518867493	0.8028090596199036	0.7854876518249512	0.7626872062683105	0.7542321085929871	0.7762252688407898
opt-125m/8.self_attn.out_proj	mse	0.00018391007324680686	0.0001839298492996022	0.00018384431314188987	0.00018383999122306705	0.0001852457207860425	0.0001907883706735447	0.00020668392244260758
opt-125m/8.self_attn.q_proj	mse	0.3736918866634369	0.3687804937362671	0.36161914467811584	0.3510167896747589	0.3366663157939911	0.33325037360191345	0.34884965419769287
opt-125m/8.self_attn.v_proj	mse	0.01097323838621378	0.01071509812027216	0.010279289446771145	0.010159631259739399	0.010152130387723446	0.01047117542475462	0.011301654390990734
opt-125m/9.fc1	mse	0.006151837762445211	0.00614524120464921	0.006131703499704599	0.006120828911662102	0.006128367036581039	0.006239811424165964	0.006672872696071863
opt-125m/9.fc2	mse	0.0006910599186085165	0.0006909991498105228	0.0006909239455126226	0.0006916572456248105	0.0007003767532296479	0.0007270651985891163	0.0007938104099594057
opt-125m/9.self_attn.k_proj	mse	0.5312789082527161	0.5284899473190308	0.521516740322113	0.5097314715385437	0.49584484100341797	0.4938870966434479	0.5148354172706604
opt-125m/9.self_attn.out_proj	mse	0.000314203993184492	0.00031402483000420034	0.00031371170189231634	0.00031366600887849927	0.0003166948154103011	0.0003282547404523939	0.00035787132219411433
opt-125m/9.self_attn.q_proj	mse	0.21721850335597992	0.21538490056991577	0.21205008029937744	0.20729339122772217	0.20180122554302216	0.2018071413040161	0.21315668523311615
opt-125m/9.self_attn.v_proj	mse	0.012260687537491322	0.012016020715236664	0.011755651794373989	0.011625607497990131	0.011628791689872742	0.01191644836217165	0.012756397016346455
opt-350m/0.fc1	mse	0.04285334050655365	0.03907397389411926	0.034689683467149734	0.03162514418363571	0.031474191695451736	0.035974860191345215	0.04626285284757614
opt-350m/0.fc2	mse	0.0015593479620292783	0.0015590994153171778	0.0015579652972519398	0.001556613016873598	0.0015628817491233349	0.0015987089136615396	0.0017117408569902182
opt-350m/0.self_attn.k_proj	mse	0.005377013701945543	0.004781616851687431	0.003985404968261719	0.003247673623263836	0.0026270507369190454	0.002325998153537512	0.0023195433896034956
opt-350m/0.self_attn.out_proj	mse	6.527695717295501e-08	5.727915208808554e-08	5.232147870515291e-08	5.467022390348575e-08	6.836322086201108e-08	9.410408807752901e-08	1.4696412620196497e-07
opt-350m/0.self_attn.q_proj	mse	0.005216210149228573	0.004681791178882122	0.0038414946757256985	0.0030112534295767546	0.00231740134768188	0.0020220286678522825	0.0021665324456989765
opt-350m/0.self_attn.v_proj	mse	2.4732327801757492e-05	2.278627289342694e-05	2.059961116174236e-05	1.9511684513418004e-05	2.033696546277497e-05	2.4169676180463284e-05	3.155152080580592e-05
opt-350m/1.fc1	mse	0.035782795399427414	0.03517179563641548	0.034090932458639145	0.03303682059049606	0.033637311309576035	0.0378696583211422	0.047323063015937805
opt-350m/1.fc2	mse	0.003145010443404317	0.0031438875012099743	0.0031352071091532707	0.0031213313341140747	0.0031190954614430666	0.0031451357062906027	0.003256922820582986
opt-350m/1.self_attn.k_proj	mse	0.04423801600933075	0.04207039624452591	0.03854580596089363	0.03594140708446503	0.03649953007698059	0.04387179762125015	0.0649743378162384
opt-350m/1.self_attn.out_proj	mse	0.0004985606065019965	0.0004984027473255992	0.0004967512795701623	0.0004957729252055287	0.0005043576820753515	0.000534350867383182	0.0006111877737566829
opt-350m/1.self_attn.q_proj	mse	0.03457222133874893	0.03328970819711685	0.03165706992149353	0.03035690076649189	0.031062355265021324	0.03625044599175453	0.048202142119407654
opt-350m/1.self_attn.v_proj	mse	0.01692919060587883	0.01659245789051056	0.01601233147084713	0.015582580119371414	0.016080016270279884	0.018499668687582016	0.023580458015203476
opt-350m/10.fc1	mse	0.05338926240801811	0.052402470260858536	0.05201968923211098	0.05191691219806671	0.052268072962760925	0.05396550893783569	0.05911138281226158
opt-350m/10.fc2	mse	0.006987634114921093	0.0069867148995399475	0.006980994716286659	0.0069813490845263	0.0069988141767680645	0.007137876469641924	0.007583935745060444
opt-350m/10.self_attn.k_proj	mse	0.07756270468235016	0.07635709643363953	0.07536806166172028	0.07490833103656769	0.07544180750846863	0.07874337583780289	0.09035095572471619
opt-350m/10.self_attn.out_proj	mse	0.0030159822199493647	0.0030134536791592836	0.0030113919638097286	0.003013305366039276	0.0030518872663378716	0.003176887985318899	0.0035074292682111263
opt-350m/10.self_attn.q_proj	mse	0.0764419287443161	0.07527042180299759	0.07457869499921799	0.0744231715798378	0.07491028308868408	0.07780128717422485	0.0866934210062027
opt-350m/10.self_attn.v_proj	mse	0.03802037611603737	0.03698761761188507	0.036574866622686386	0.03645779937505722	0.03669439256191254	0.03795819729566574	0.04164130240678787
opt-350m/11.fc1	mse	0.05536329373717308	0.0543120801448822	0.053807683289051056	0.053697459399700165	0.054011475294828415	0.055601075291633606	0.060631804168224335
opt-350m/11.fc2	mse	0.006439278833568096	0.006439283490180969	0.006439329590648413	0.006447782274335623	0.006498279049992561	0.0066991038620471954	0.0072473627515137196
opt-350m/11.self_attn.k_proj	mse	0.07663603872060776	0.07528549432754517	0.07407751679420471	0.0734914243221283	0.07393285632133484	0.0773908868432045	0.0898379236459732
opt-350m/11.self_attn.out_proj	mse	0.002026533242315054	0.0020265383645892143	0.0020267372019588947	0.002030438743531704	0.002059890190139413	0.002159177791327238	0.0024076425470411777
opt-350m/11.self_attn.q_proj	mse	0.06818622350692749	0.06735387444496155	0.06684523820877075	0.06668873131275177	0.06710527837276459	0.06942009180784225	0.0768660381436348
opt-350m/11.self_attn.v_proj	mse	0.04451281577348709	0.04316932335495949	0.04262242466211319	0.04255274683237076	0.04284428805112839	0.04408083111047745	0.04784262552857399
opt-350m/12.fc1	mse	0.05898527428507805	0.0578899160027504	0.05737430974841118	0.057224974036216736	0.05751238390803337	0.059052810072898865	0.06392240524291992
opt-350m/12.fc2	mse	0.006489660125225782	0.006489960476756096	0.006490330211818218	0.006495213136076927	0.006530038081109524	0.006692337803542614	0.007160946261137724
opt-350m/12.self_attn.k_proj	mse	0.07591184973716736	0.07493394613265991	0.0741472989320755	0.0738326758146286	0.07419485598802567	0.07681989669799805	0.08606661111116409
opt-350m/12.self_attn.out_proj	mse	0.0032436647452414036	0.003244197927415371	0.003242128062993288	0.0032460312359035015	0.003279127413406968	0.0034057488664984703	0.003718442050740123
opt-350m/12.self_attn.q_proj	mse	0.07698143273591995	0.07619521021842957	0.07555202394723892	0.07527334243059158	0.07560606300830841	0.07790305465459824	0.08597837388515472
opt-350m/12.self_attn.v_proj	mse	0.052873335778713226	0.05172032117843628	0.051148395985364914	0.05104633793234825	0.0512741282582283	0.052710436284542084	0.056901637464761734
opt-350m/13.fc1	mse	0.060117460787296295	0.05862325057387352	0.05793098360300064	0.057800330221652985	0.058061081916093826	0.059509310871362686	0.06441374123096466
opt-350m/13.fc2	mse	0.006981530226767063	0.006981851998716593	0.006984727457165718	0.006986262276768684	0.007026541978120804	0.007194084115326405	0.007700579706579447
opt-350m/13.self_attn.k_proj	mse	0.07916177809238434	0.07791804522275925	0.07686597853899002	0.07634267210960388	0.07676398754119873	0.07925598323345184	0.08865050971508026
opt-350m/13.self_attn.out_proj	mse	0.003275396302342415	0.003274240531027317	0.0032720970921218395	0.003276166971772909	0.0033039338886737823	0.0034038613084703684	0.003666454926133156
opt-350m/13.self_attn.q_proj	mse	0.07370354235172272	0.07288955897092819	0.0724269300699234	0.07225263863801956	0.0727093517780304	0.0745752602815628	0.0809171050786972
opt-350m/13.self_attn.v_proj	mse	0.054185882210731506	0.051869943737983704	0.051157087087631226	0.05111221224069595	0.0513046532869339	0.052540622651576996	0.05655651539564133
opt-350m/14.fc1	mse	0.0599026158452034	0.05818954110145569	0.05733116716146469	0.057149916887283325	0.0574776865541935	0.05900346487760544	0.06386792659759521
opt-350m/14.fc2	mse	0.0064858123660087585	0.006486855912953615	0.006486603990197182	0.006490461528301239	0.006525182165205479	0.006670360453426838	0.007121765986084938
opt-350m/14.self_attn.k_proj	mse	0.07762181758880615	0.07636688649654388	0.07544296234846115	0.07510925829410553	0.07545030862092972	0.07760666310787201	0.08518470823764801
opt-350m/14.self_attn.out_proj	mse	0.0018797493539750576	0.001878125942312181	0.0018778651719912887	0.0018795877695083618	0.0019046531524509192	0.0019881874322891235	0.002187124453485012
opt-350m/14.self_attn.q_proj	mse	0.07666997611522675	0.07563997805118561	0.07503899931907654	0.0749797597527504	0.07535561174154282	0.07718545198440552	0.08359996229410172
opt-350m/14.self_attn.v_proj	mse	0.059505119919776917	0.05659729614853859	0.05573911592364311	0.0557020902633667	0.05595771223306656	0.057207170873880386	0.061394527554512024
opt-350m/15.fc1	mse	0.058763712644577026	0.057247281074523926	0.05642564594745636	0.0562891960144043	0.056569479405879974	0.058130256831645966	0.06294841319322586
opt-350m/15.fc2	mse	0.006549766752868891	0.006549650803208351	0.006548537407070398	0.006552711594849825	0.0065889377146959305	0.006742499303072691	0.0071987877599895
opt-350m/15.self_attn.k_proj	mse	0.07852980494499207	0.07714307308197021	0.0762455016374588	0.07588087767362595	0.07614284753799438	0.0784837082028389	0.08653721958398819
opt-350m/15.self_attn.out_proj	mse	0.001958380686119199	0.0019577525090426207	0.001954551786184311	0.001956216525286436	0.0019790837541222572	0.0020599989220499992	0.0022616740316152573
opt-350m/15.self_attn.q_proj	mse	0.07762154936790466	0.07624578475952148	0.0756591409444809	0.0755922943353653	0.07579901069402695	0.07792305946350098	0.08448441326618195
opt-350m/15.self_attn.v_proj	mse	0.05633813515305519	0.05288325622677803	0.051831793040037155	0.05173175409436226	0.05189250037074089	0.05321872606873512	0.057306937873363495
opt-350m/16.fc1	mse	0.05752479285001755	0.055955663323402405	0.05489896237850189	0.05472346022725105	0.05502040311694145	0.05654222518205643	0.06137737259268761
opt-350m/16.fc2	mse	0.006359025835990906	0.006358567159622908	0.006358835846185684	0.006364611908793449	0.006398327648639679	0.006550503894686699	0.007009065710008144
opt-350m/16.self_attn.k_proj	mse	0.07761433720588684	0.07608432322740555	0.07526317983865738	0.07494799047708511	0.07532337307929993	0.07752630114555359	0.08482789248228073
opt-350m/16.self_attn.out_proj	mse	0.002443668432533741	0.0024432851932942867	0.0024421915877610445	0.002445076359435916	0.0024692125152796507	0.002560726832598448	0.002783416770398617
opt-350m/16.self_attn.q_proj	mse	0.07949097454547882	0.07765933126211166	0.07688937336206436	0.07672262191772461	0.07710492610931396	0.07920347154140472	0.08592388033866882
opt-350m/16.self_attn.v_proj	mse	0.06101038306951523	0.05733134597539902	0.055971719324588776	0.055762097239494324	0.05596967786550522	0.05731805041432381	0.0617072768509388
opt-350m/17.fc1	mse	0.05520240589976311	0.05369328334927559	0.05264764279127121	0.05240596830844879	0.05270029604434967	0.0542457178235054	0.058960411697626114
opt-350m/17.fc2	mse	0.005763880908489227	0.005765963811427355	0.005764937959611416	0.005768421106040478	0.005798216909170151	0.005933258682489395	0.006346866954118013
opt-350m/17.self_attn.k_proj	mse	0.07453164458274841	0.07305948436260223	0.07207970321178436	0.07195553928613663	0.07239431887865067	0.07453305274248123	0.08181284368038177
opt-350m/17.self_attn.out_proj	mse	0.0017567828763276339	0.0017565316520631313	0.001756813027895987	0.00175528135150671	0.001774785341694951	0.0018621033523231745	0.0020810395944863558
opt-350m/17.self_attn.q_proj	mse	0.07711023837327957	0.0752590000629425	0.07431305199861526	0.07408024370670319	0.07451063394546509	0.0766550824046135	0.08316965401172638
opt-350m/17.self_attn.v_proj	mse	0.05818010866641998	0.05459272116422653	0.05293167009949684	0.052613724023103714	0.052789099514484406	0.054183974862098694	0.05829159915447235
opt-350m/18.fc1	mse	0.05211866647005081	0.050897266715765	0.05012696981430054	0.04995392635464668	0.050273697823286057	0.051796428859233856	0.0564819797873497
opt-350m/18.fc2	mse	0.005106696859002113	0.005108552984893322	0.005108761601150036	0.0051114726811647415	0.005139108281582594	0.005264484789222479	0.005639074370265007
opt-350m/18.self_attn.k_proj	mse	0.07266396284103394	0.07118460536003113	0.07045508921146393	0.07030636817216873	0.07069770991802216	0.0730426162481308	0.08085796982049942
opt-350m/18.self_attn.out_proj	mse	0.0012514451518654823	0.0012502468889579177	0.0012482590973377228	0.0012472745729610324	0.0012590583646669984	0.0013171612517908216	0.001478903810493648
opt-350m/18.self_attn.q_proj	mse	0.08241267502307892	0.08058510720729828	0.07967085391283035	0.07949993759393692	0.07976220548152924	0.08197939395904541	0.08975514769554138
opt-350m/18.self_attn.v_proj	mse	0.05548173189163208	0.05242614448070526	0.05094968527555466	0.050630971789360046	0.05084283649921417	0.052220068871974945	0.05633796006441116
opt-350m/19.fc1	mse	0.05031420290470123	0.049383729696273804	0.048753540962934494	0.04861018806695938	0.04887063056230545	0.0503026507794857	0.05492597445845604
opt-350m/19.fc2	mse	0.004839961417019367	0.004839735571295023	0.004840054549276829	0.004842457827180624	0.004875154234468937	0.005004141945391893	0.005377771332859993
opt-350m/19.self_attn.k_proj	mse	0.08014853298664093	0.07907325029373169	0.07831601798534393	0.07804518938064575	0.07851623743772507	0.08161312341690063	0.09299591183662415
opt-350m/19.self_attn.out_proj	mse	0.0015160121256485581	0.0015147518133744597	0.0015116254799067974	0.0015125880017876625	0.0015325841959565878	0.0016139599028974771	0.0018234120216220617
opt-350m/19.self_attn.q_proj	mse	0.09680639207363129	0.09529945254325867	0.09435858577489853	0.09398221224546432	0.09408490359783173	0.09658235311508179	0.10790405422449112
opt-350m/19.self_attn.v_proj	mse	0.046456415206193924	0.0443764254450798	0.0433618426322937	0.043158259242773056	0.04344892501831055	0.04465997591614723	0.04835374653339386
opt-350m/2.fc1	mse	0.03630603849887848	0.03601981699466705	0.03553168848156929	0.035143446177244186	0.03586543723940849	0.03956611081957817	0.04803755134344101
opt-350m/2.fc2	mse	0.002235527615994215	0.002235396998003125	0.0022346843034029007	0.002235772553831339	0.002246149117127061	0.002295343903824687	0.0024418230168521404
opt-350m/2.self_attn.k_proj	mse	0.04768408089876175	0.04660212621092796	0.045479562133550644	0.04443080723285675	0.045453790575265884	0.05209016799926758	0.07030865550041199
opt-350m/2.self_attn.out_proj	mse	0.0004987982101738453	0.0004988989094272256	0.0004976184573024511	0.000496715831104666	0.0005014092894271016	0.0005237443838268518	0.0005881942342966795
opt-350m/2.self_attn.q_proj	mse	0.04455505311489105	0.04403404891490936	0.043139200657606125	0.04245052486658096	0.04340451583266258	0.048566751182079315	0.06114257127046585
opt-350m/2.self_attn.v_proj	mse	0.02265220880508423	0.02235594391822815	0.022048797458410263	0.02186141163110733	0.022445157170295715	0.025066306814551353	0.030707739293575287
opt-350m/20.fc1	mse	0.04974164068698883	0.04881099611520767	0.04834587499499321	0.04824725538492203	0.04857269302010536	0.05006394907832146	0.054703257977962494
opt-350m/20.fc2	mse	0.0050833881832659245	0.005082761403173208	0.005084399599581957	0.0050875642336905	0.00512140616774559	0.0052700829692184925	0.005677585955709219
opt-350m/20.self_attn.k_proj	mse	0.11412478983402252	0.1130533516407013	0.11205275356769562	0.11149226129055023	0.11261963844299316	0.12126564979553223	0.15714459121227264
opt-350m/20.self_attn.out_proj	mse	0.0018361398251727223	0.0018357564695179462	0.0018364365678280592	0.001834954135119915	0.001858067698776722	0.0019440159667283297	0.0021587249357253313
opt-350m/20.self_attn.q_proj	mse	0.11210674792528152	0.11093074083328247	0.11008484661579132	0.10942816734313965	0.10923386365175247	0.11267173290252686	0.12955127656459808
opt-350m/20.self_attn.v_proj	mse	0.04130159690976143	0.03994942456483841	0.03927057608962059	0.039175428450107574	0.03939738869667053	0.040524594485759735	0.04388125613331795
opt-350m/21.fc1	mse	0.050172001123428345	0.04935334622859955	0.04894518852233887	0.048901140689849854	0.049219973385334015	0.05074591189622879	0.0555870458483696
opt-350m/21.fc2	mse	0.0056016412563622	0.005599834956228733	0.005600275471806526	0.005606853403151035	0.005653800908476114	0.005834081210196018	0.006326692178845406
opt-350m/21.self_attn.k_proj	mse	0.13086113333702087	0.1297583431005478	0.12802939116954803	0.127127006649971	0.12848590314388275	0.13914081454277039	0.18203014135360718
opt-350m/21.self_attn.out_proj	mse	0.0016435779398307204	0.0016426529036834836	0.0016412788536399603	0.001641207025386393	0.0016604708507657051	0.0017309230752289295	0.001898827264085412
opt-350m/21.self_attn.q_proj	mse	0.10777125507593155	0.10698828101158142	0.10621549189090729	0.10560972988605499	0.10589499026536942	0.11054693162441254	0.1293451339006424
opt-350m/21.self_attn.v_proj	mse	0.040561892092227936	0.03937268257141113	0.03885079175233841	0.03877821937203407	0.038946010172367096	0.04008081555366516	0.04344163089990616
opt-350m/22.fc1	mse	0.04747265949845314	0.04671467840671539	0.04635833948850632	0.046279408037662506	0.04654989019036293	0.04801556095480919	0.05267192795872688
opt-350m/22.fc2	mse	0.006488013546913862	0.006486103869974613	0.006486210040748119	0.006494779139757156	0.006569524761289358	0.006845432799309492	0.007569299079477787
opt-350m/22.self_attn.k_proj	mse	0.19108550250530243	0.1889549195766449	0.18629468977451324	0.18475612998008728	0.1867421567440033	0.20253093540668488	0.2656841576099396
opt-350m/22.self_attn.out_proj	mse	0.003147707087919116	0.0031479017343372107	0.0031465552747249603	0.003148004412651062	0.003159014042466879	0.0032282276079058647	0.0034396247938275337
opt-350m/22.self_attn.q_proj	mse	0.09812165796756744	0.09735432267189026	0.0968853235244751	0.09672000259160995	0.09743978083133698	0.10096922516822815	0.11312590539455414
opt-350m/22.self_attn.v_proj	mse	0.04252975806593895	0.041393961757421494	0.04086330533027649	0.04074206203222275	0.04096848517656326	0.04209361597895622	0.0456077978014946
opt-350m/23.fc1	mse	0.041659705340862274	0.040976375341415405	0.04068886488676071	0.0406426340341568	0.04087017476558685	0.0423031747341156	0.04681684076786041
opt-350m/23.fc2	mse	0.005554907955229282	0.005554048344492912	0.005551095120608807	0.0055681262165308	0.005692199803888798	0.00607670284807682	0.006914651021361351
opt-350m/23.self_attn.k_proj	mse	0.088007852435112	0.08739204704761505	0.08695675432682037	0.08677253872156143	0.08752863854169846	0.09236057847738266	0.11017277091741562
opt-350m/23.self_attn.out_proj	mse	0.003999837674200535	0.004002183210104704	0.003992224112153053	0.003988998476415873	0.004006952978670597	0.004145725630223751	0.004560548346489668
opt-350m/23.self_attn.q_proj	mse	0.07629716396331787	0.07523377239704132	0.07476938515901566	0.0748029500246048	0.07522833347320557	0.07759255170822144	0.08518537878990173
opt-350m/23.self_attn.v_proj	mse	0.05546608567237854	0.054265327751636505	0.053654637187719345	0.05355830118060112	0.053823746740818024	0.055434368550777435	0.06031842529773712
opt-350m/3.fc1	mse	0.03779429942369461	0.037398770451545715	0.037109196186065674	0.03691982105374336	0.03766747564077377	0.04094333201646805	0.048545461148023605
opt-350m/3.fc2	mse	0.0023917867802083492	0.002391581889241934	0.002391780260950327	0.002392074791714549	0.0024065342731773853	0.0024678846821188927	0.0026379022747278214
opt-350m/3.self_attn.k_proj	mse	0.05215068906545639	0.05140451714396477	0.05040748789906502	0.04966547712683678	0.050561707466840744	0.05621746554970741	0.07245001941919327
opt-350m/3.self_attn.out_proj	mse	0.0005216648569330573	0.0005212886026129127	0.0005201189196668565	0.0005187088390812278	0.0005223304033279419	0.0005475768120959401	0.0006196885369718075
opt-350m/3.self_attn.q_proj	mse	0.05464576929807663	0.05386624112725258	0.05294625461101532	0.05197715014219284	0.05246974155306816	0.05714395269751549	0.07008785009384155
opt-350m/3.self_attn.v_proj	mse	0.02705823816359043	0.026603180915117264	0.026367321610450745	0.026316087692975998	0.026906048879027367	0.029403846710920334	0.035098910331726074
opt-350m/4.fc1	mse	0.03949565440416336	0.039024583995342255	0.03876705467700958	0.03866633027791977	0.03933101147413254	0.04226592928171158	0.04930347576737404
opt-350m/4.fc2	mse	0.0027169149834662676	0.002716607414186001	0.002716675866395235	0.0027185617946088314	0.0027340322267264128	0.0028013114351779222	0.0029940337408334017
opt-350m/4.self_attn.k_proj	mse	0.062118250876665115	0.06099452078342438	0.06003907322883606	0.05914249271154404	0.059755727648735046	0.06551626324653625	0.0837363749742508
opt-350m/4.self_attn.out_proj	mse	0.0006466212216764688	0.0006455773254856467	0.0006444212049245834	0.0006429890636354685	0.0006534336716867983	0.0006941940519027412	0.0007955498876981437
opt-350m/4.self_attn.q_proj	mse	0.05826064199209213	0.05749357119202614	0.056769728660583496	0.056167587637901306	0.056570153683423996	0.06078745424747467	0.07294973731040955
opt-350m/4.self_attn.v_proj	mse	0.026534482836723328	0.02617139369249344	0.025873057544231415	0.02587229385972023	0.026318535208702087	0.028435194864869118	0.03335438296198845
opt-350m/5.fc1	mse	0.041013360023498535	0.04054652899503708	0.040296293795108795	0.04019729048013687	0.04080304503440857	0.04354304075241089	0.05037809908390045
opt-350m/5.fc2	mse	0.0027153845876455307	0.002714733825996518	0.0027154353447258472	0.002717887284234166	0.002741975476965308	0.0028287614695727825	0.003055686131119728
opt-350m/5.self_attn.k_proj	mse	0.06914447247982025	0.06801527738571167	0.06658515334129333	0.06497383862733841	0.0645294040441513	0.06949478387832642	0.08978734910488129
opt-350m/5.self_attn.out_proj	mse	0.0005482996348291636	0.0005474785575643182	0.0005449645686894655	0.0005427167634479702	0.0005504069267772138	0.0005834387266077101	0.0006614004960283637
opt-350m/5.self_attn.q_proj	mse	0.07389859855175018	0.07287123799324036	0.07147258520126343	0.06979650259017944	0.06848597526550293	0.07195722311735153	0.08820799738168716
opt-350m/5.self_attn.v_proj	mse	0.026032917201519012	0.025640495121479034	0.025390977039933205	0.02541544660925865	0.025885162875056267	0.027706462889909744	0.03209249675273895
opt-350m/6.fc1	mse	0.04398297145962715	0.04321330785751343	0.04286022484302521	0.042819876223802567	0.043390966951847076	0.045987196266651154	0.05263610556721687
opt-350m/6.fc2	mse	0.0032253405079245567	0.003224725369364023	0.003224486019462347	0.003226097207516432	0.003256391268223524	0.0033644475042819977	0.003651842474937439
opt-350m/6.self_attn.k_proj	mse	0.10839825868606567	0.10633464902639389	0.10389340668916702	0.10119713842868805	0.10023894160985947	0.10927456617355347	0.14925514161586761
opt-350m/6.self_attn.out_proj	mse	0.0008601368172094226	0.0008598518325015903	0.0008585415780544281	0.0008584171300753951	0.0008672047406435013	0.000901916588190943	0.0009867586195468903
opt-350m/6.self_attn.q_proj	mse	0.08872587978839874	0.08720912039279938	0.08568878471851349	0.08410816639661789	0.08285387605428696	0.08675704896450043	0.10597530007362366
opt-350m/6.self_attn.v_proj	mse	0.02353830263018608	0.022870630025863647	0.02266114577651024	0.022662296891212463	0.02303396537899971	0.024531817063689232	0.028198253363370895
opt-350m/7.fc1	mse	0.0482930988073349	0.047378018498420715	0.04693220928311348	0.046874985098838806	0.04741295427083969	0.04980119317770004	0.056265730410814285
opt-350m/7.fc2	mse	0.0040126279927790165	0.0040123481303453445	0.004012619145214558	0.004016592167317867	0.004057677462697029	0.004202256910502911	0.004580912180244923
opt-350m/7.self_attn.k_proj	mse	0.10707452893257141	0.10573948919773102	0.10402940213680267	0.10201150178909302	0.10172024369239807	0.10955528914928436	0.1445988118648529
opt-350m/7.self_attn.out_proj	mse	0.0012616789899766445	0.0012610594276338816	0.0012605969095602632	0.0012599719921126962	0.0012699407525360584	0.0013150129234418273	0.0014366458635777235
opt-350m/7.self_attn.q_proj	mse	0.07926914095878601	0.07801689207553864	0.07705861330032349	0.07620825618505478	0.07621509581804276	0.0807344913482666	0.09809958189725876
opt-350m/7.self_attn.v_proj	mse	0.026815785095095634	0.02607741765677929	0.025812290608882904	0.02576155960559845	0.026182468980550766	0.02764151245355606	0.03129846975207329
opt-350m/8.fc1	mse	0.049206655472517014	0.04822196066379547	0.04784214496612549	0.047753650695085526	0.048171378672122955	0.05028527230024338	0.05609049275517464
opt-350m/8.fc2	mse	0.005119583569467068	0.00511937914416194	0.005120596848428249	0.005125468131154776	0.005169421434402466	0.005345537327229977	0.005834261421114206
opt-350m/8.self_attn.k_proj	mse	0.09661544114351273	0.09505795687437057	0.09374735504388809	0.09290426969528198	0.0939878523349762	0.10187222063541412	0.13317131996154785
opt-350m/8.self_attn.out_proj	mse	0.0017963473219424486	0.0017958914395421743	0.001794113777577877	0.0017931100446730852	0.0018068132922053337	0.0018619290785863996	0.002008966635912657
opt-350m/8.self_attn.q_proj	mse	0.08400940895080566	0.08257734775543213	0.08176117390394211	0.08129657804965973	0.08169382065534592	0.08564753085374832	0.09991968423128128
opt-350m/8.self_attn.v_proj	mse	0.029288873076438904	0.028348013758659363	0.02807297557592392	0.027991868555545807	0.02835349552333355	0.029620226472616196	0.033056825399398804
opt-350m/9.fc1	mse	0.04983071982860565	0.04889613762497902	0.04848700761795044	0.04844067990779877	0.04879625141620636	0.05062354728579521	0.056009288877248764
opt-350m/9.fc2	mse	0.005254676099866629	0.0052549815736711025	0.005253226961940527	0.005257467273622751	0.005298695992678404	0.005473303142935038	0.005947676487267017
opt-350m/9.self_attn.k_proj	mse	0.08828607201576233	0.08697643876075745	0.08568881452083588	0.0852280855178833	0.08597547560930252	0.09115760028362274	0.11113859713077545
opt-350m/9.self_attn.out_proj	mse	0.002000897191464901	0.0019992124289274216	0.002000236650928855	0.0019990550354123116	0.0020339698530733585	0.0021423499565571547	0.0024036578834056854
opt-350m/9.self_attn.q_proj	mse	0.07979466766119003	0.07830362021923065	0.07755867391824722	0.07741689682006836	0.07791532576084137	0.08094337582588196	0.08986519277095795
opt-350m/9.self_attn.v_proj	mse	0.03229722008109093	0.031247582286596298	0.030884193256497383	0.030848804861307144	0.031066812574863434	0.03229294717311859	0.03554956987500191
