Data	Scaling	GPTQ	GPTQ+LS10	GPTQ+LS100
opt-350m/5.self_attn.k_proj	mse	0.011086106300354004	0.010523502714931965	0.009927241131663322
opt-350m/5.self_attn.out_proj	mse	0.00016352898092009127	0.00016042220522649586	0.00015949818771332502
opt-350m/5.self_attn.q_proj	mse	0.011614792980253696	0.010998102836310863	0.01031858567148447
opt-350m/5.self_attn.v_proj	mse	0.006991012021899223	0.006567168980836868	0.006038418971002102
opt-350m/6.fc1	mse	0.011660170741379261	0.011040620505809784	0.010350443422794342
opt-350m/6.fc2	mse	0.0009787343442440033	0.0009670074796304107	0.0009397291578352451
opt-350m/6.self_attn.k_proj	mse	0.013644731603562832	0.013090336695313454	0.012599805369973183
opt-350m/6.self_attn.out_proj	mse	0.0002625408233143389	0.0002566543407738209	0.00025299034314230084
opt-350m/6.self_attn.q_proj	mse	0.013136026449501514	0.0124746672809124	0.011777603067457676
opt-350m/6.self_attn.v_proj	mse	0.006389742251485586	0.006029805634170771	0.005600478500127792
opt-350m/7.fc1	mse	0.012922127731144428	0.012273777276277542	0.01154913567006588
opt-350m/7.fc2	mse	0.0012425994500517845	0.0012232172302901745	0.0011888665612787008
opt-350m/7.self_attn.k_proj	mse	0.015568036586046219	0.014941100031137466	0.014361314475536346
opt-350m/7.self_attn.out_proj	mse	0.0003897173155564815	0.0003797460813075304	0.00037289352621883154
opt-350m/7.self_attn.q_proj	mse	0.014925239607691765	0.014197384007275105	0.013415166176855564
opt-350m/7.self_attn.v_proj	mse	0.007370627950876951	0.0069625950418412685	0.006483336910605431
opt-350m/8.fc1	mse	0.013364915736019611	0.012722495943307877	0.01197291724383831
opt-350m/8.fc2	mse	0.0016056717140600085	0.0015826061135157943	0.0015330554451793432
opt-350m/8.self_attn.k_proj	mse	0.01944407820701599	0.018692094832658768	0.01797424629330635
opt-350m/8.self_attn.out_proj	mse	0.0005583569873124361	0.0005442624678835273	0.0005326116224750876
opt-350m/8.self_attn.q_proj	mse	0.018639158457517624	0.017736900597810745	0.01669204980134964
opt-350m/8.self_attn.v_proj	mse	0.008148113265633583	0.0077244313433766365	0.007208716589957476
opt-350m/9.fc1	mse	0.013663653284311295	0.013021592050790787	0.012257236056029797
opt-350m/9.fc2	mse	0.0016948624979704618	0.001662752591073513	0.0016088234260678291
opt-350m/9.self_attn.k_proj	mse	0.02036523073911667	0.019510172307491302	0.018587470054626465
opt-350m/9.self_attn.out_proj	mse	0.0006192047148942947	0.0006058604922145605	0.0005991453072056174
opt-350m/9.self_attn.q_proj	mse	0.020572315901517868	0.019559118896722794	0.01841088756918907
opt-350m/9.self_attn.v_proj	mse	0.008819523267447948	0.008385716006159782	0.00784745067358017
