Data	Scaling	Diag	DiagErr	DiagSqErr
opt-350m/6.self_attn.k_proj	mse	1.3321573734283447	1.291570782661438	1.2607274055480957
opt-350m/6.self_attn.out_proj	mse	0.0030973711982369423	0.0030739507637917995	0.0030490257777273655
opt-350m/6.self_attn.q_proj	mse	0.7461591958999634	0.7417200803756714	0.7435857653617859
opt-350m/6.self_attn.v_proj	mse	0.08763149380683899	0.08650565147399902	0.08470998704433441
opt-350m/7.fc1	mse	0.2112586796283722	0.21081633865833282	0.21072888374328613
opt-350m/7.fc2	mse	0.013026385568082333	0.012866382487118244	0.012729259207844734
opt-350m/7.self_attn.k_proj	mse	1.1000754833221436	1.0801397562026978	1.062812089920044
opt-350m/7.self_attn.out_proj	mse	0.004330442287027836	0.00430038757622242	0.0042759692296385765
opt-350m/7.self_attn.q_proj	mse	0.6043116450309753	0.6041622161865234	0.6062176823616028
opt-350m/7.self_attn.v_proj	mse	0.09506252408027649	0.09400419890880585	0.09231103956699371
opt-350m/8.fc1	mse	0.2060764729976654	0.2054680585861206	0.2048928588628769
opt-350m/8.fc2	mse	0.016273505985736847	0.01605270616710186	0.01584840565919876
opt-350m/8.self_attn.k_proj	mse	0.9479798078536987	0.9363133311271667	0.9182928204536438
opt-350m/8.self_attn.out_proj	mse	0.006079618353396654	0.0060616061091423035	0.006059768609702587
opt-350m/8.self_attn.q_proj	mse	0.49062392115592957	0.49181482195854187	0.49471449851989746
opt-350m/8.self_attn.v_proj	mse	0.100007563829422	0.09907275438308716	0.0978439524769783
opt-350m/9.fc1	mse	0.20134451985359192	0.2008570432662964	0.2004719227552414
opt-350m/9.fc2	mse	0.016199946403503418	0.015950538218021393	0.01574198715388775
opt-350m/9.self_attn.k_proj	mse	0.6954226493835449	0.689333438873291	0.6860182285308838
opt-350m/9.self_attn.out_proj	mse	0.0067307837307453156	0.006732968147844076	0.006707947701215744
opt-350m/9.self_attn.q_proj	mse	0.3553926944732666	0.3539738357067108	0.3533787727355957
opt-350m/9.self_attn.v_proj	mse	0.11298669874668121	0.11238980293273926	0.11057886481285095
