Data	Standard	Correction	Scaling	SleekitLight	SleekitHeavy
opt-350m/15.self_attn.out_proj	0.003245196072384715	0.0032209791243076324	0.00320997997187078	0.003194814780727029	0.0028770780190825462
opt-350m/15.self_attn.q_proj	0.13027381896972656	0.12729831039905548	0.1309763491153717	0.12568801641464233	0.1089833676815033
opt-350m/15.self_attn.v_proj	0.08508948981761932	0.08416356891393661	0.08589228987693787	0.08301053941249847	0.07281548529863358
opt-350m/16.fc1	0.09154734015464783	0.08920450508594513	0.09269097447395325	0.08855438232421875	0.07689057290554047
opt-350m/16.fc2	0.010111000388860703	0.010045761242508888	0.009957426227629185	0.009752201847732067	0.009158464148640633
opt-350m/16.self_attn.k_proj	0.13284146785736084	0.12901999056339264	0.13222691416740417	0.12490123510360718	0.1080613061785698
opt-350m/16.self_attn.out_proj	0.003988036885857582	0.003973307088017464	0.0040156058967113495	0.003983813803642988	0.0036923945881426334
opt-350m/16.self_attn.q_proj	0.13224616646766663	0.1297372579574585	0.13371168076992035	0.1280301809310913	0.1109132468700409
opt-350m/16.self_attn.v_proj	0.09144461154937744	0.09045964479446411	0.09211340546607971	0.08877335488796234	0.07862785458564758
opt-350m/17.fc1	0.0876193717122078	0.08520622551441193	0.08901609480381012	0.08462834358215332	0.07349956035614014
opt-350m/17.fc2	0.009219842031598091	0.009170375764369965	0.009024896658957005	0.00887745339423418	0.008307685144245625
opt-350m/17.self_attn.k_proj	0.12769222259521484	0.12372231483459473	0.12864333391189575	0.12009184062480927	0.10340152680873871
opt-350m/17.self_attn.out_proj	0.0029728668741881847	0.0029551065526902676	0.002945822896435857	0.0029477530624717474	0.00248089455999434
opt-350m/17.self_attn.q_proj	0.12751132249832153	0.12459142506122589	0.12814009189605713	0.12194916605949402	0.10596494376659393
opt-350m/17.self_attn.v_proj	0.08622575551271439	0.08535077422857285	0.08685120940208435	0.08321158587932587	0.07419645041227341
opt-350m/18.fc1	0.08398313820362091	0.0808049812912941	0.08462464809417725	0.08006180822849274	0.06954023241996765
opt-350m/18.fc2	0.008152463473379612	0.008111072704195976	0.008134869858622551	0.00792474765330553	0.007487177848815918
opt-350m/18.self_attn.k_proj	0.12649062275886536	0.12117914110422134	0.12376604229211807	0.11527600884437561	0.09947474300861359
opt-350m/18.self_attn.out_proj	0.00212949700653553	0.0021127425134181976	0.0021527421195060015	0.002115746261551976	0.001829208224080503
opt-350m/18.self_attn.q_proj	0.1443295180797577	0.1352044641971588	0.12662829458713531	0.11937031149864197	0.10411636531352997
opt-350m/18.self_attn.v_proj	0.08311091363430023	0.08204156160354614	0.08387978374958038	0.08000336587429047	0.0714571624994278
opt-350m/19.fc1	0.08261512219905853	0.07832516729831696	0.08237151801586151	0.07714679837226868	0.06714166700839996
opt-350m/19.fc2	0.00775538943707943	0.0077051082625985146	0.007808768190443516	0.007562892511487007	0.007148744072765112
opt-350m/19.self_attn.k_proj	0.14708033204078674	0.13592568039894104	0.12741388380527496	0.11826460063457489	0.1023225486278534
opt-350m/19.self_attn.out_proj	0.0024658297188580036	0.0024415049701929092	0.002471494022756815	0.0024267786648124456	0.0022278842516243458
opt-350m/19.self_attn.q_proj	0.18534252047538757	0.1628856658935547	0.13162611424922943	0.12256229668855667	0.10602413862943649
opt-350m/19.self_attn.v_proj	0.0706338882446289	0.0700143352150917	0.07163028419017792	0.06838712096214294	0.06086860969662666
opt-350m/2.fc1	0.06548422574996948	0.06399164348840714	0.07352141290903091	0.06531043350696564	0.046577319502830505
opt-350m/2.fc2	0.003777018515393138	0.003732158336788416	0.0035953884944319725	0.0035750633105635643	0.003139483043923974
opt-350m/2.self_attn.k_proj	0.12200196087360382	0.113495834171772	0.08631884306669235	0.0763639584183693	0.05559958145022392
opt-350m/2.self_attn.out_proj	0.0008410236332565546	0.0008295394945889711	0.0008417539647780359	0.0008073906064964831	0.0007327506900765002
opt-350m/2.self_attn.q_proj	0.10198270529508591	0.09418641030788422	0.08152519166469574	0.07372066378593445	0.05357366055250168
opt-350m/2.self_attn.v_proj	0.03964029252529144	0.039219800382852554	0.04325614124536514	0.036668576300144196	0.02720928192138672
opt-350m/20.fc1	0.08113248646259308	0.07815659046173096	0.08303053677082062	0.07748843729496002	0.06763235479593277
opt-350m/20.fc2	0.008107397705316544	0.008054100908339024	0.008104745298624039	0.007857436314225197	0.007462590001523495
opt-350m/20.self_attn.k_proj	0.24524109065532684	0.19783766567707062	0.14464931190013885	0.1264817863702774	0.11122621595859528
opt-350m/20.self_attn.out_proj	0.002974109258502722	0.0029376077000051737	0.002982005476951599	0.0029234569519758224	0.0027268370613455772
opt-350m/20.self_attn.q_proj	0.21855223178863525	0.17935696244239807	0.1348586529493332	0.1258210688829422	0.10781671106815338
opt-350m/20.self_attn.v_proj	0.06444990634918213	0.06365922093391418	0.06502670049667358	0.06200827285647392	0.05553582310676575
opt-350m/21.fc1	0.08298354595899582	0.07957861572504044	0.08415920287370682	0.07821483910083771	0.06850264221429825
opt-350m/21.fc2	0.008876774460077286	0.00882103480398655	0.008876694366335869	0.008481564931571484	0.008053749799728394
opt-350m/21.self_attn.k_proj	0.2777111530303955	0.22001045942306519	0.1549849808216095	0.13360854983329773	0.117548868060112
opt-350m/21.self_attn.out_proj	0.002692141570150852	0.0026562707498669624	0.0027476735413074493	0.0026366300880908966	0.00242935074493289
opt-350m/21.self_attn.q_proj	0.2030048966407776	0.17337627708911896	0.14788664877414703	0.1378435641527176	0.11851920187473297
opt-350m/21.self_attn.v_proj	0.06372980773448944	0.06299926340579987	0.06427997350692749	0.0613214410841465	0.05491764098405838
opt-350m/22.fc1	0.07857508212327957	0.07565020024776459	0.07920728623867035	0.07416889816522598	0.06455512344837189
opt-350m/22.fc2	0.010245404206216335	0.010180234909057617	0.010218164883553982	0.009722588583827019	0.009174767881631851
opt-350m/22.self_attn.k_proj	0.3982164263725281	0.3126078248023987	0.22132329642772675	0.18753769993782043	0.15697023272514343
opt-350m/22.self_attn.out_proj	0.0050699105486273766	0.005034931935369968	0.005098446272313595	0.0049707284197211266	0.004597644321620464
opt-350m/22.self_attn.q_proj	0.17338263988494873	0.16872210800647736	0.16700367629528046	0.1594594568014145	0.14121189713478088
opt-350m/22.self_attn.v_proj	0.06662029027938843	0.06602450460195541	0.06675571948289871	0.06471150368452072	0.05821025371551514
opt-350m/23.fc1	0.07069583237171173	0.06664572656154633	0.07083770632743835	0.06441323459148407	0.055560626089572906
opt-350m/23.fc2	0.008535897359251976	0.008424216881394386	0.008290424942970276	0.007910944521427155	0.00747006107121706
opt-350m/23.self_attn.k_proj	0.15975113213062286	0.14444829523563385	0.14486263692378998	0.1284988522529602	0.11113378405570984
opt-350m/23.self_attn.out_proj	0.0070472294464707375	0.0068811457604169846	0.007069777697324753	0.006514564622193575	0.005483025684952736
opt-350m/23.self_attn.q_proj	0.12691962718963623	0.12473514676094055	0.12777721881866455	0.12060680985450745	0.1073356419801712
opt-350m/23.self_attn.v_proj	0.08750548958778381	0.0865926519036293	0.08751032501459122	0.08473064005374908	0.07604695856571198
opt-350m/3.fc1	0.06655530631542206	0.06505433470010757	0.07402952015399933	0.06649699807167053	0.04993932694196701
opt-350m/3.fc2	0.0038931844756007195	0.0038647206965833902	0.003849028144031763	0.0037807761691510677	0.003554896917194128
opt-350m/3.self_attn.k_proj	0.1276521384716034	0.1158982515335083	0.08892190456390381	0.0814012736082077	0.0633283257484436
opt-350m/3.self_attn.out_proj	0.0008853795006871223	0.0008786336984485388	0.000846410053782165	0.0008320373599417508	0.0007471278076991439
opt-350m/3.self_attn.q_proj	0.1273052841424942	0.11570890247821808	0.09020760655403137	0.08284901827573776	0.0633966326713562
opt-350m/3.self_attn.v_proj	0.046028025448322296	0.045645855367183685	0.04983113706111908	0.04343909025192261	0.034064628183841705
opt-350m/4.fc1	0.06895210593938828	0.06697144359350204	0.07578450441360474	0.06820569932460785	0.05262158811092377
opt-350m/4.fc2	0.0044101532548666	0.004379299469292164	0.004352970514446497	0.004317224957048893	0.004067215137183666
opt-350m/4.self_attn.k_proj	0.15703916549682617	0.1405186653137207	0.09746521711349487	0.089839868247509	0.07118026912212372
opt-350m/4.self_attn.out_proj	0.0010834098793566227	0.0010769690852612257	0.0010724031599238515	0.0010414491407573223	0.0009463473106734455
opt-350m/4.self_attn.q_proj	0.13174812495708466	0.120174840092659	0.09908340126276016	0.09109389781951904	0.06991849839687347
opt-350m/4.self_attn.v_proj	0.04476321116089821	0.0441431924700737	0.04847290739417076	0.04293087497353554	0.03423082083463669
opt-350m/5.fc1	0.0718759149312973	0.06907958537340164	0.07816255837678909	0.06985357403755188	0.054799988865852356
opt-350m/5.fc2	0.004406169056892395	0.004368559457361698	0.004465299658477306	0.00435031671077013	0.004115628078579903
opt-350m/5.self_attn.k_proj	0.19575583934783936	0.16543647646903992	0.08125592768192291	0.07484704256057739	0.05964290350675583
opt-350m/5.self_attn.out_proj	0.0009099568706005812	0.0009033585665747523	0.0009117373265326023	0.0008908840827643871	0.0008131316863000393
opt-350m/5.self_attn.q_proj	0.22059161961078644	0.18709014356136322	0.08647990971803665	0.07970654219388962	0.06039541959762573
opt-350m/5.self_attn.v_proj	0.04356981813907623	0.04298875108361244	0.04861406236886978	0.04163053631782532	0.03375089541077614
opt-350m/6.fc1	0.07608036696910858	0.07315655052661896	0.08284412324428558	0.07376449555158615	0.05895904824137688
opt-350m/6.fc2	0.005225254222750664	0.005193724296987057	0.005303286947309971	0.005134284496307373	0.004867208655923605
opt-350m/6.self_attn.k_proj	0.3166651725769043	0.2636740207672119	0.10299350321292877	0.09570524096488953	0.07540318369865417
opt-350m/6.self_attn.out_proj	0.0014267177321016788	0.001417276682332158	0.0014488534070551395	0.0014190968358889222	0.0012883027084171772
opt-350m/6.self_attn.q_proj	0.24889329075813293	0.21003824472427368	0.10067334771156311	0.09193933755159378	0.06948517262935638
opt-350m/6.self_attn.v_proj	0.03823572397232056	0.0377141498029232	0.04240816831588745	0.03686778247356415	0.030189409852027893
opt-350m/7.fc1	0.08223786950111389	0.07912828028202057	0.08967407047748566	0.08004330843687057	0.06508392095565796
opt-350m/7.fc2	0.006488775834441185	0.006445864215493202	0.006594409234821796	0.006311844568699598	0.005991501733660698
opt-350m/7.self_attn.k_proj	0.28099578619003296	0.23734495043754578	0.11516795307397842	0.10635818541049957	0.08455982059240341
opt-350m/7.self_attn.out_proj	0.002066644374281168	0.002054143464192748	0.00208969134837389	0.0020375889725983143	0.0018541557947173715
opt-350m/7.self_attn.q_proj	0.19589510560035706	0.17153894901275635	0.1105973869562149	0.09989809989929199	0.0791110172867775
opt-350m/7.self_attn.v_proj	0.04319492727518082	0.04264133796095848	0.04642416536808014	0.04148577153682709	0.034851569682359695
opt-350m/8.fc1	0.08286792784929276	0.08013325929641724	0.08895071595907211	0.08052768558263779	0.06657861173152924
opt-350m/8.fc2	0.008213498629629612	0.008174143731594086	0.008260720409452915	0.00797874853014946	0.0075435214675962925
opt-350m/8.self_attn.k_proj	0.22809016704559326	0.1996784806251526	0.1358160525560379	0.1225108876824379	0.10429273545742035
opt-350m/8.self_attn.out_proj	0.0029226457700133324	0.002902308478951454	0.0029345573857426643	0.002901574596762657	0.002648166846483946
opt-350m/8.self_attn.q_proj	0.16582661867141724	0.15308013558387756	0.12852191925048828	0.118805892765522	0.09637698531150818
opt-350m/8.self_attn.v_proj	0.04637458920478821	0.04581965133547783	0.048623599112033844	0.04492807015776634	0.038259852677583694
opt-350m/9.fc1	0.08367321640253067	0.08071351796388626	0.08738967776298523	0.08024008572101593	0.0672864317893982
opt-350m/9.fc2	0.008321978151798248	0.00827658362686634	0.008389994502067566	0.008000299334526062	0.007577406242489815
opt-350m/9.self_attn.k_proj	0.17986075580120087	0.16539838910102844	0.14303003251552582	0.12989553809165955	0.11131495237350464
opt-350m/9.self_attn.out_proj	0.003241550177335739	0.0032189362682402134	0.0032901365775614977	0.0032351326663047075	0.0029317496810108423
opt-350m/9.self_attn.q_proj	0.1360187530517578	0.13296544551849365	0.1417197436094284	0.13132934272289276	0.10999949276447296
opt-350m/9.self_attn.v_proj	0.051360078155994415	0.05082092434167862	0.054076895117759705	0.049900636076927185	0.04269256815314293
