Data	Scaling	GPTQ	GPTQ+LS10	GPTQ+LS100
bloom-560m/21.mlp.dense_h_to_4h	mse	0.16638818383216858	0.14586099982261658	0.1275978833436966
bloom-560m/21.self_attention.dense	mse	0.26251834630966187	0.24356767535209656	0.20482470095157623
bloom-560m/21.self_attention.query_key_value	mse	0.9429238438606262	0.7045974135398865	0.592131495475769
bloom-560m/22.mlp.dense_4h_to_h	mse	0.04548906162381172	0.038074783980846405	0.035748839378356934
bloom-560m/22.mlp.dense_h_to_4h	mse	0.2134031355381012	0.19155241549015045	0.17188255488872528
bloom-560m/22.self_attention.dense	mse	0.4722824990749359	0.4321195185184479	0.3391534388065338
bloom-560m/22.self_attention.query_key_value	mse	3.199054002761841	2.7580318450927734	2.159769296646118
bloom-560m/23.mlp.dense_4h_to_h	mse	0.02653198316693306	0.023727428168058395	0.02099849097430706
bloom-560m/23.mlp.dense_h_to_4h	mse	0.3819694221019745	0.34184393286705017	0.3216480016708374
bloom-560m/23.self_attention.dense	mse	0.010952427983283997	0.009455714374780655	0.00741203548386693
bloom-560m/23.self_attention.query_key_value	mse	0.16389714181423187	0.13659632205963135	0.1168350800871849
bloom-560m/3.mlp.dense_4h_to_h	mse	0.006810733117163181	0.006419530138373375	0.005680442322045565
bloom-560m/3.mlp.dense_h_to_4h	mse	0.13633854687213898	0.12415067851543427	0.10730846971273422
bloom-560m/3.self_attention.dense	mse	0.0022499363403767347	0.0018777732038870454	0.0016511310823261738
bloom-560m/3.self_attention.query_key_value	mse	0.13088801503181458	0.1212419643998146	0.10516977310180664
bloom-560m/4.mlp.dense_4h_to_h	mse	0.06320464611053467	0.062250442802906036	0.05870763212442398
bloom-560m/4.mlp.dense_h_to_4h	mse	0.12017898261547089	0.11037441343069077	0.09604308009147644
bloom-560m/4.self_attention.dense	mse	0.0021887270268052816	0.0019056026358157396	0.0016240510158240795
bloom-560m/4.self_attention.query_key_value	mse	0.1352074146270752	0.12405606359243393	0.10680529475212097
bloom-560m/5.mlp.dense_4h_to_h	mse	0.007658330257982016	0.0072307889349758625	0.006538102403283119
bloom-560m/5.mlp.dense_h_to_4h	mse	0.09809760749340057	0.09016971290111542	0.07802509516477585
bloom-560m/5.self_attention.dense	mse	0.002563572721555829	0.0023604026064276695	0.0021185618825256824
bloom-560m/5.self_attention.query_key_value	mse	0.17324495315551758	0.15821720659732819	0.13429005444049835
bloom-560m/6.mlp.dense_4h_to_h	mse	0.006976254750043154	0.006560072302818298	0.006025977432727814
bloom-560m/6.mlp.dense_h_to_4h	mse	0.11936026066541672	0.10873167216777802	0.09329486638307571
bloom-560m/6.self_attention.dense	mse	0.0027895858511328697	0.0025956835597753525	0.0024131876416504383
bloom-560m/6.self_attention.query_key_value	mse	0.2754334509372711	0.24899248778820038	0.21272116899490356
bloom-560m/7.mlp.dense_4h_to_h	mse	0.0058143893256783485	0.0053168414160609245	0.004831546917557716
bloom-560m/7.mlp.dense_h_to_4h	mse	0.06752751767635345	0.06160465627908707	0.05238005518913269
bloom-560m/7.self_attention.dense	mse	0.0024902811273932457	0.0021329899318516254	0.0019335357937961817
bloom-560m/7.self_attention.query_key_value	mse	0.28244104981422424	0.24178433418273926	0.1993855983018875
bloom-560m/8.mlp.dense_4h_to_h	mse	0.005813957192003727	0.0052179270423948765	0.004574527032673359
bloom-560m/8.mlp.dense_h_to_4h	mse	0.049012839794158936	0.04491228610277176	0.03845416009426117
bloom-560m/8.self_attention.dense	mse	0.00240566348657012	0.0022281953133642673	0.0020597241818904877
bloom-560m/8.self_attention.query_key_value	mse	0.5046119689941406	0.4335559606552124	0.35914263129234314
bloom-560m/9.mlp.dense_4h_to_h	mse	0.005621066316962242	0.004907085560262203	0.004195354878902435
bloom-560m/9.mlp.dense_h_to_4h	mse	0.04063021391630173	0.037196218967437744	0.03178780898451805
bloom-560m/9.self_attention.dense	mse	0.0025484899524599314	0.002372315153479576	0.002161474898457527
bloom-560m/9.self_attention.query_key_value	mse	0.6274037957191467	0.5644180178642273	0.4835394322872162
opt-125m/0.fc1	mse	0.004431982059031725	0.0031954653095453978	0.0027611448895186186
opt-125m/0.fc2	mse	0.011487309820950031	0.011397910304367542	0.011369350366294384
opt-125m/0.self_attn.k_proj	mse	0.6866617202758789	0.6320056319236755	0.5891664028167725
opt-125m/0.self_attn.out_proj	mse	0.0003118788299616426	0.0002534073428250849	0.00022752206132281572
opt-125m/0.self_attn.q_proj	mse	0.4478018283843994	0.40408217906951904	0.3706708252429962
opt-125m/0.self_attn.v_proj	mse	0.003959957510232925	0.0035934795159846544	0.003256445052102208
opt-125m/1.fc1	mse	0.009006244130432606	0.0076853749342262745	0.00677109882235527
opt-125m/1.fc2	mse	0.0016693630022928119	0.0016523273661732674	0.0016445642104372382
opt-125m/1.self_attn.k_proj	mse	0.5965722799301147	0.510465681552887	0.45117735862731934
opt-125m/1.self_attn.out_proj	mse	9.54381757765077e-05	8.034827624214813e-05	7.306940824491903e-05
opt-125m/1.self_attn.q_proj	mse	0.32337260246276855	0.2709842920303345	0.24271731078624725
opt-125m/1.self_attn.v_proj	mse	0.004305974114686251	0.003818615572527051	0.0033337546046823263
opt-125m/10.fc1	mse	0.038967784494161606	0.02693968452513218	0.023743420839309692
opt-125m/10.fc2	mse	0.003087084973230958	0.002953245071694255	0.002794487401843071
opt-125m/10.self_attn.k_proj	mse	1.0083492994308472	0.9429707527160645	0.896447479724884
opt-125m/10.self_attn.out_proj	mse	0.0011878813384100795	0.001118206069804728	0.0010644188150763512
opt-125m/10.self_attn.q_proj	mse	0.6279193758964539	0.5695154666900635	0.5291857123374939
opt-125m/10.self_attn.v_proj	mse	0.04455094411969185	0.041850119829177856	0.03940786421298981
opt-125m/11.fc1	mse	0.05414266511797905	0.03383627533912659	0.028025304898619652
opt-125m/11.fc2	mse	0.07021898776292801	0.06935339421033859	0.06817706674337387
opt-125m/11.self_attn.k_proj	mse	0.4828827679157257	0.44453826546669006	0.4180574119091034
opt-125m/11.self_attn.out_proj	mse	0.003451672615483403	0.003196022240445018	0.0029589368496090174
opt-125m/11.self_attn.q_proj	mse	0.3239366114139557	0.28260383009910583	0.256721556186676
opt-125m/11.self_attn.v_proj	mse	0.05210929736495018	0.04920030012726784	0.04687165096402168
opt-125m/2.fc1	mse	0.011449088342487812	0.00843039434403181	0.007160848006606102
opt-125m/2.fc2	mse	0.011191043071448803	0.01116920541971922	0.011162211187183857
opt-125m/2.self_attn.k_proj	mse	1.0693111419677734	1.0148900747299194	0.9540084004402161
opt-125m/2.self_attn.out_proj	mse	6.005317482049577e-05	5.590591536019929e-05	5.2816118113696575e-05
opt-125m/2.self_attn.q_proj	mse	0.9641015529632568	0.9168975949287415	0.8606172204017639
opt-125m/2.self_attn.v_proj	mse	0.013836176134645939	0.012546002864837646	0.011107969097793102
opt-125m/3.fc1	mse	0.00858453381806612	0.006094884593039751	0.005380564834922552
opt-125m/3.fc2	mse	0.0007704021409153938	0.0007598332013003528	0.0007552094757556915
opt-125m/3.self_attn.k_proj	mse	1.8707590103149414	1.7992750406265259	1.6911147832870483
opt-125m/3.self_attn.out_proj	mse	6.900347216287628e-05	6.441033474402502e-05	6.059117367840372e-05
opt-125m/3.self_attn.q_proj	mse	1.6401828527450562	1.5725771188735962	1.4725008010864258
opt-125m/3.self_attn.v_proj	mse	0.02392864227294922	0.02224843204021454	0.0196035485714674
opt-125m/4.fc1	mse	0.016433363780379295	0.011125624179840088	0.009218673221766949
opt-125m/4.fc2	mse	0.000957865035161376	0.0009432756341993809	0.0009331782348453999
opt-125m/4.self_attn.k_proj	mse	2.2163572311401367	2.1251649856567383	1.9972749948501587
opt-125m/4.self_attn.out_proj	mse	9.891948866425082e-05	9.305611456511542e-05	8.856922067934647e-05
opt-125m/4.self_attn.q_proj	mse	1.5532411336898804	1.4478206634521484	1.3351596593856812
opt-125m/4.self_attn.v_proj	mse	0.026225296780467033	0.024195143952965736	0.021447664126753807
opt-125m/5.fc1	mse	0.011199708096683025	0.008716418407857418	0.00783627200871706
opt-125m/5.fc2	mse	0.0005148348864167929	0.0004996487987227738	0.00048176656127907336
opt-125m/5.self_attn.k_proj	mse	2.1462268829345703	2.0354385375976562	1.9087467193603516
opt-125m/5.self_attn.out_proj	mse	0.0001696249091764912	0.00016001534822862595	0.00015246732800733298
opt-125m/5.self_attn.q_proj	mse	1.5289669036865234	1.4160938262939453	1.3115051984786987
opt-125m/5.self_attn.v_proj	mse	0.021564483642578125	0.019971797242760658	0.018237384036183357
opt-125m/6.fc1	mse	0.012013339437544346	0.008830460719764233	0.00793756078928709
opt-125m/6.fc2	mse	0.0006460095755755901	0.0006233286112546921	0.0005963509320281446
opt-125m/6.self_attn.k_proj	mse	2.0684187412261963	1.9708737134933472	1.8530575037002563
opt-125m/6.self_attn.out_proj	mse	0.00023316917940974236	0.00021970186207909137	0.000208240860956721
opt-125m/6.self_attn.q_proj	mse	1.317380428314209	1.2109228372573853	1.118425726890564
opt-125m/6.self_attn.v_proj	mse	0.02611498534679413	0.02432374656200409	0.022514810785651207
opt-125m/7.fc1	mse	0.014779460616409779	0.011270801536738873	0.010173292830586433
opt-125m/7.fc2	mse	0.0008007296710275114	0.0007741784211248159	0.0007400261820293963
opt-125m/7.self_attn.k_proj	mse	1.5852349996566772	1.5076004266738892	1.4179614782333374
opt-125m/7.self_attn.out_proj	mse	0.00034349513589404523	0.00032468480640091	0.0003110485558863729
opt-125m/7.self_attn.q_proj	mse	0.9442238807678223	0.8786144256591797	0.8109378218650818
opt-125m/7.self_attn.v_proj	mse	0.029791122302412987	0.027588868513703346	0.02539452351629734
opt-125m/8.fc1	mse	0.019840391352772713	0.015592631883919239	0.01414358988404274
opt-125m/8.fc2	mse	0.0012858064146712422	0.0012443250743672252	0.0011843381216749549
opt-125m/8.self_attn.k_proj	mse	1.4087668657302856	1.3304710388183594	1.2519840002059937
opt-125m/8.self_attn.out_proj	mse	0.0005976834218017757	0.0005629478837363422	0.0005331299034878612
opt-125m/8.self_attn.q_proj	mse	0.8477638363838196	0.7772195935249329	0.7151450514793396
opt-125m/8.self_attn.v_proj	mse	0.034376516938209534	0.03198668733239174	0.029620913788676262
opt-125m/9.fc1	mse	0.026766667142510414	0.020822813734412193	0.01887618936598301
opt-125m/9.fc2	mse	0.0019725919701159	0.0019020732725039124	0.0017983783036470413
opt-125m/9.self_attn.k_proj	mse	1.0554336309432983	0.9699667096138	0.9025528430938721
opt-125m/9.self_attn.out_proj	mse	0.0010200920514762402	0.0009611174464225769	0.0009144663927145302
opt-125m/9.self_attn.q_proj	mse	0.5685246586799622	0.5113968253135681	0.46583783626556396
opt-125m/9.self_attn.v_proj	mse	0.03906688466668129	0.036218225955963135	0.03373008221387863
opt-350m/0.fc1	mse	0.2819749414920807	0.22762829065322876	0.147161066532135
opt-350m/0.fc2	mse	0.005452031269669533	0.005320307333022356	0.004988706670701504
opt-350m/0.self_attn.k_proj	mse	0.011824206449091434	0.008936990052461624	0.005322096403688192
opt-350m/0.self_attn.out_proj	mse	1.8908428955910495e-06	1.2970235729881097e-06	7.291934025488445e-07
opt-350m/0.self_attn.q_proj	mse	0.03733425587415695	0.031685613095760345	0.020349808037281036
opt-350m/0.self_attn.v_proj	mse	0.00011323983926558867	9.348351886728778e-05	5.6588971347082406e-05
opt-350m/1.fc1	mse	0.20791319012641907	0.17404049634933472	0.12110745906829834
opt-350m/1.fc2	mse	0.016114920377731323	0.01589248701930046	0.015513915568590164
opt-350m/1.self_attn.k_proj	mse	0.9254290461540222	0.7886679172515869	0.5557960271835327
opt-350m/1.self_attn.out_proj	mse	0.0020778444595634937	0.0018919219728559256	0.0016980298096314073
opt-350m/1.self_attn.q_proj	mse	0.42682257294654846	0.356149286031723	0.23927998542785645
opt-350m/1.self_attn.v_proj	mse	0.08140887320041656	0.0699949711561203	0.046330343931913376
opt-350m/10.fc1	mse	0.20769205689430237	0.18710704147815704	0.1613064557313919
opt-350m/10.fc2	mse	0.02536614239215851	0.02458706684410572	0.023127049207687378
opt-350m/10.self_attn.k_proj	mse	0.4388768672943115	0.3916245102882385	0.32645872235298157
opt-350m/10.self_attn.out_proj	mse	0.010542185977101326	0.009927993640303612	0.009426647797226906
opt-350m/10.self_attn.q_proj	mse	0.36149322986602783	0.32808029651641846	0.2781548798084259
opt-350m/10.self_attn.v_proj	mse	0.13332432508468628	0.12258575111627579	0.10659001767635345
opt-350m/11.fc1	mse	0.2129320651292801	0.19270280003547668	0.16680540144443512
opt-350m/11.fc2	mse	0.019976366311311722	0.019476957619190216	0.018488354980945587
opt-350m/11.self_attn.k_proj	mse	0.4446801543235779	0.3956916630268097	0.3343278765678406
opt-350m/11.self_attn.out_proj	mse	0.006996692158281803	0.006632731296122074	0.006363504566252232
opt-350m/11.self_attn.q_proj	mse	0.3014194369316101	0.2727258801460266	0.23377437889575958
opt-350m/11.self_attn.v_proj	mse	0.150049090385437	0.13895773887634277	0.12306788563728333
opt-350m/12.fc1	mse	0.22129763662815094	0.20080533623695374	0.1752587854862213
opt-350m/12.fc2	mse	0.02014859952032566	0.01965390518307686	0.018648944795131683
opt-350m/12.self_attn.k_proj	mse	0.3760974109172821	0.3374026417732239	0.28681808710098267
opt-350m/12.self_attn.out_proj	mse	0.010813562199473381	0.01027760375291109	0.00985971000045538
opt-350m/12.self_attn.q_proj	mse	0.3570440113544464	0.32438039779663086	0.27884238958358765
opt-350m/12.self_attn.v_proj	mse	0.18438640236854553	0.170806884765625	0.15130090713500977
opt-350m/13.fc1	mse	0.2212376892566681	0.20155110955238342	0.17647895216941833
opt-350m/13.fc2	mse	0.021940194070339203	0.021401770412921906	0.020264828577637672
opt-350m/13.self_attn.k_proj	mse	0.40136903524398804	0.35838955640792847	0.30373653769493103
opt-350m/13.self_attn.out_proj	mse	0.010685655288398266	0.010225534439086914	0.00983164831995964
opt-350m/13.self_attn.q_proj	mse	0.30064457654953003	0.27444538474082947	0.2389751672744751
opt-350m/13.self_attn.v_proj	mse	0.1786651611328125	0.1666921079158783	0.15036040544509888
opt-350m/14.fc1	mse	0.21816883981227875	0.19887098670005798	0.17446961998939514
opt-350m/14.fc2	mse	0.02038486674427986	0.019888244569301605	0.018810519948601723
opt-350m/14.self_attn.k_proj	mse	0.34122735261917114	0.3058048486709595	0.2642154097557068
opt-350m/14.self_attn.out_proj	mse	0.00637395866215229	0.006017489358782768	0.005729504860937595
opt-350m/14.self_attn.q_proj	mse	0.3010396361351013	0.2754670977592468	0.24253571033477783
opt-350m/14.self_attn.v_proj	mse	0.19944524765014648	0.18602387607097626	0.16703183948993683
opt-350m/15.fc1	mse	0.214853435754776	0.19589020311832428	0.17184525728225708
opt-350m/15.fc2	mse	0.020363695919513702	0.019882000982761383	0.01882467418909073
opt-350m/15.self_attn.k_proj	mse	0.3473663628101349	0.31045055389404297	0.26797544956207275
opt-350m/15.self_attn.out_proj	mse	0.006744389422237873	0.006313810124993324	0.0059160469099879265
opt-350m/15.self_attn.q_proj	mse	0.3063625693321228	0.28068286180496216	0.24703317880630493
opt-350m/15.self_attn.v_proj	mse	0.18367430567741394	0.17118164896965027	0.15369254350662231
opt-350m/16.fc1	mse	0.21124030649662018	0.1920439600944519	0.1683165729045868
opt-350m/16.fc2	mse	0.019649311900138855	0.019156040623784065	0.018129318952560425
opt-350m/16.self_attn.k_proj	mse	0.33418965339660645	0.29967594146728516	0.2612239420413971
opt-350m/16.self_attn.out_proj	mse	0.008267412893474102	0.007827980443835258	0.007444461807608604
opt-350m/16.self_attn.q_proj	mse	0.310884952545166	0.285257488489151	0.2519989013671875
opt-350m/16.self_attn.v_proj	mse	0.19772811233997345	0.1846114844083786	0.16677641868591309
opt-350m/17.fc1	mse	0.2029941827058792	0.18423181772232056	0.16146430373191833
opt-350m/17.fc2	mse	0.017905332148075104	0.017461873590946198	0.016554266214370728
opt-350m/17.self_attn.k_proj	mse	0.3290272057056427	0.29386377334594727	0.2553994953632355
opt-350m/17.self_attn.out_proj	mse	0.006541574839502573	0.006038797553628683	0.005563599057495594
opt-350m/17.self_attn.q_proj	mse	0.2948562502861023	0.27100467681884766	0.24060428142547607
opt-350m/17.self_attn.v_proj	mse	0.18969915807247162	0.17673632502555847	0.15927094221115112
opt-350m/18.fc1	mse	0.1977444589138031	0.17786046862602234	0.15567007660865784
opt-350m/18.fc2	mse	0.01584448665380478	0.01543944701552391	0.01461908221244812
opt-350m/18.self_attn.k_proj	mse	0.3302593231201172	0.29721686244010925	0.260925829410553
opt-350m/18.self_attn.out_proj	mse	0.004719664808362722	0.004288771189749241	0.0038618184626102448
opt-350m/18.self_attn.q_proj	mse	0.3379107117652893	0.31101158261299133	0.27797016501426697
opt-350m/18.self_attn.v_proj	mse	0.18266339600086212	0.17030024528503418	0.15363691747188568
opt-350m/19.fc1	mse	0.19386613368988037	0.1738927662372589	0.15158706903457642
opt-350m/19.fc2	mse	0.01507989875972271	0.01471184752881527	0.013931277208030224
opt-350m/19.self_attn.k_proj	mse	0.4158991575241089	0.37215664982795715	0.32578203082084656
opt-350m/19.self_attn.out_proj	mse	0.0051525188609957695	0.004770983941853046	0.0044814208522439
opt-350m/19.self_attn.q_proj	mse	0.4449537694454193	0.4035292863845825	0.3567203879356384
opt-350m/19.self_attn.v_proj	mse	0.15532396733760834	0.14461296796798706	0.13028162717819214
opt-350m/2.fc1	mse	0.17686039209365845	0.15333405137062073	0.11597660928964615
opt-350m/2.fc2	mse	0.007709342520684004	0.00755248311907053	0.0072006769478321075
opt-350m/2.self_attn.k_proj	mse	0.6056193113327026	0.49927204847335815	0.3600340187549591
opt-350m/2.self_attn.out_proj	mse	0.0019336552359163761	0.0017753506544977427	0.0016027275705710053
opt-350m/2.self_attn.q_proj	mse	0.340300977230072	0.3011515736579895	0.24068787693977356
opt-350m/2.self_attn.v_proj	mse	0.09938763827085495	0.08748586475849152	0.06364364176988602
opt-350m/20.fc1	mse	0.19012126326560974	0.17006047070026398	0.14839458465576172
opt-350m/20.fc2	mse	0.01569165289402008	0.01531488448381424	0.014518290758132935
opt-350m/20.self_attn.k_proj	mse	0.8564780950546265	0.7536762356758118	0.6539010405540466
opt-350m/20.self_attn.out_proj	mse	0.005953063257038593	0.005619789008051157	0.005361723247915506
opt-350m/20.self_attn.q_proj	mse	0.5593259334564209	0.5047797560691833	0.44194716215133667
opt-350m/20.self_attn.v_proj	mse	0.13823027908802032	0.1289212554693222	0.117094486951828
opt-350m/21.fc1	mse	0.19583703577518463	0.1733873188495636	0.1500810831785202
opt-350m/21.fc2	mse	0.017101997509598732	0.01662561669945717	0.015671011060476303
opt-350m/21.self_attn.k_proj	mse	0.9252910017967224	0.8144999146461487	0.7070502638816833
opt-350m/21.self_attn.out_proj	mse	0.0056131137534976006	0.005194885656237602	0.0048755742609500885
opt-350m/21.self_attn.q_proj	mse	0.5661991834640503	0.5078219175338745	0.4373790919780731
opt-350m/21.self_attn.v_proj	mse	0.13529500365257263	0.1258905827999115	0.11450020968914032
opt-350m/22.fc1	mse	0.18741542100906372	0.16456228494644165	0.14035524427890778
opt-350m/22.fc2	mse	0.019834298640489578	0.019155608490109444	0.01794704794883728
opt-350m/22.self_attn.k_proj	mse	1.2451428174972534	1.1024460792541504	0.9385246634483337
opt-350m/22.self_attn.out_proj	mse	0.010251794941723347	0.00976254791021347	0.009191401302814484
opt-350m/22.self_attn.q_proj	mse	0.46172672510147095	0.41926443576812744	0.36358100175857544
opt-350m/22.self_attn.v_proj	mse	0.13735656440258026	0.12823492288589478	0.11830221116542816
opt-350m/23.fc1	mse	0.18324992060661316	0.1521555781364441	0.12379153072834015
opt-350m/23.fc2	mse	0.016836144030094147	0.01608160324394703	0.015153848566114902
opt-350m/23.self_attn.k_proj	mse	0.4340997338294983	0.38285863399505615	0.32179194688796997
opt-350m/23.self_attn.out_proj	mse	0.01589442975819111	0.014308861456811428	0.012413565069437027
opt-350m/23.self_attn.q_proj	mse	0.2884517312049866	0.26064571738243103	0.2285732924938202
opt-350m/23.self_attn.v_proj	mse	0.17674890160560608	0.16423071920871735	0.15239182114601135
opt-350m/3.fc1	mse	0.17168448865413666	0.1508638560771942	0.11947298049926758
opt-350m/3.fc2	mse	0.007881605997681618	0.007729805074632168	0.007373291999101639
opt-350m/3.self_attn.k_proj	mse	0.529598593711853	0.44781503081321716	0.3457626700401306
opt-350m/3.self_attn.out_proj	mse	0.0020165510941296816	0.0018398405518382788	0.0016604966949671507
opt-350m/3.self_attn.q_proj	mse	0.3967052102088928	0.35456693172454834	0.2963314652442932
opt-350m/3.self_attn.v_proj	mse	0.10984151065349579	0.09799361974000931	0.07596039772033691
opt-350m/4.fc1	mse	0.17683479189872742	0.1565484255552292	0.12674951553344727
opt-350m/4.fc2	mse	0.008823847398161888	0.008634274825453758	0.008229125291109085
opt-350m/4.self_attn.k_proj	mse	0.631783127784729	0.5438663959503174	0.4351772665977478
opt-350m/4.self_attn.out_proj	mse	0.002450981643050909	0.0022227608133107424	0.00202368525788188
opt-350m/4.self_attn.q_proj	mse	0.38820114731788635	0.34815603494644165	0.29290762543678284
opt-350m/4.self_attn.v_proj	mse	0.10570358484983444	0.09481628239154816	0.0755685418844223
opt-350m/5.fc1	mse	0.19117221236228943	0.16933771967887878	0.1385429948568344
opt-350m/5.fc2	mse	0.008902439847588539	0.008713259361684322	0.008309349417686462
opt-350m/5.self_attn.k_proj	mse	0.7439377307891846	0.6557120084762573	0.548397421836853
opt-350m/5.self_attn.out_proj	mse	0.002077041659504175	0.0018960931338369846	0.0017394574824720621
opt-350m/5.self_attn.q_proj	mse	0.6743062734603882	0.6083283424377441	0.5267969369888306
opt-350m/5.self_attn.v_proj	mse	0.1022176593542099	0.09152641147375107	0.07360909879207611
opt-350m/6.fc1	mse	0.19942720234394073	0.17433062195777893	0.14358575642108917
opt-350m/6.fc2	mse	0.010551486164331436	0.010322559624910355	0.009835351258516312
