Data	Scaling	GPTQ	GPTQ+BiasCorrection	GPTQWithBiasCorrection
opt-125m/1.self_attn.out_proj	mse	9.54381757765077e-05	8.618924766778946e-05	8.602432353654876e-05
opt-125m/1.self_attn.q_proj	mse	0.32337260246276855	0.2834259271621704	0.28316164016723633
opt-125m/1.self_attn.v_proj	mse	0.004305974114686251	0.00425459211692214	0.004338155034929514
opt-125m/10.fc1	mse	0.038967784494161606	0.026817237958312035	0.025370629504323006
opt-125m/10.fc2	mse	0.003087084973230958	0.0030775852501392365	0.0030581336468458176
opt-125m/10.self_attn.k_proj	mse	1.0083492994308472	0.9278287291526794	0.9236030578613281
opt-125m/10.self_attn.out_proj	mse	0.0011878813384100795	0.0011747484095394611	0.0011684194905683398
opt-125m/10.self_attn.q_proj	mse	0.6279193758964539	0.5484079122543335	0.5370195508003235
opt-125m/10.self_attn.v_proj	mse	0.04455094411969185	0.0439172126352787	0.045234810560941696
opt-125m/11.fc1	mse	0.05414266511797905	0.031136268749833107	0.030567241832613945
opt-125m/11.fc2	mse	0.07021898776292801	0.06969497352838516	0.06969675421714783
opt-125m/11.self_attn.k_proj	mse	0.4828827679157257	0.4486955404281616	0.46396541595458984
opt-125m/11.self_attn.out_proj	mse	0.003451672615483403	0.0034276675432920456	0.003402235684916377
opt-125m/11.self_attn.q_proj	mse	0.3239366114139557	0.2883385717868805	0.28771185874938965
opt-125m/11.self_attn.v_proj	mse	0.05210929736495018	0.0513608455657959	0.05259774252772331
opt-125m/2.fc1	mse	0.011449088342487812	0.008181027136743069	0.007496003061532974
opt-125m/2.fc2	mse	0.011191043071448803	0.011183645576238632	0.011172793805599213
opt-125m/2.self_attn.k_proj	mse	1.0693111419677734	0.9103208184242249	0.886277973651886
opt-125m/2.self_attn.out_proj	mse	6.005317482049577e-05	5.8904366596834734e-05	5.834158218931407e-05
opt-125m/2.self_attn.q_proj	mse	0.9641015529632568	0.7525696158409119	0.7372542023658752
opt-125m/2.self_attn.v_proj	mse	0.013836176134645939	0.013513892889022827	0.013068250380456448
opt-125m/3.fc1	mse	0.00858453381806612	0.006325703114271164	0.005824495106935501
opt-125m/3.fc2	mse	0.0007704021409153938	0.0007677427493035793	0.0007642185664735734
opt-125m/3.self_attn.k_proj	mse	1.8707590103149414	1.3867276906967163	1.3628586530685425
opt-125m/3.self_attn.out_proj	mse	6.900347216287628e-05	6.808978650951758e-05	6.750330067006871e-05
opt-125m/3.self_attn.q_proj	mse	1.6401828527450562	1.1954892873764038	1.1652013063430786
opt-125m/3.self_attn.v_proj	mse	0.02392864227294922	0.023440813645720482	0.022448673844337463
opt-125m/4.fc1	mse	0.016433363780379295	0.010103970766067505	0.009547867812216282
opt-125m/4.fc2	mse	0.000957865035161376	0.0009559817262925208	0.0009434113162569702
opt-125m/4.self_attn.k_proj	mse	2.2163572311401367	1.647767424583435	1.619741439819336
opt-125m/4.self_attn.out_proj	mse	9.891948866425082e-05	9.761393448570743e-05	9.665314428275451e-05
opt-125m/4.self_attn.q_proj	mse	1.5532411336898804	1.1144706010818481	1.0856925249099731
opt-125m/4.self_attn.v_proj	mse	0.026225296780467033	0.025149216875433922	0.023907816037535667
opt-125m/5.fc1	mse	0.011199708096683025	0.009017568081617355	0.00855388306081295
opt-125m/5.fc2	mse	0.0005148348864167929	0.0005127348704263568	0.0005102493450976908
opt-125m/5.self_attn.k_proj	mse	2.1462268829345703	1.595188021659851	1.5604444742202759
opt-125m/5.self_attn.out_proj	mse	0.0001696249091764912	0.00016827438957989216	0.00016700878040865064
opt-125m/5.self_attn.q_proj	mse	1.5289669036865234	1.1615757942199707	1.1226943731307983
opt-125m/5.self_attn.v_proj	mse	0.021564483642578125	0.020564930513501167	0.0195111483335495
opt-125m/6.fc1	mse	0.012013339437544346	0.009047313593327999	0.00866195559501648
opt-125m/6.fc2	mse	0.0006460095755755901	0.0006426701438613236	0.0006393363000825047
opt-125m/6.self_attn.k_proj	mse	2.0684187412261963	1.5621200799942017	1.5267890691757202
opt-125m/6.self_attn.out_proj	mse	0.00023316917940974236	0.00023114953364711255	0.00022972386796027422
opt-125m/6.self_attn.q_proj	mse	1.317380428314209	0.9621856808662415	0.9306333661079407
opt-125m/6.self_attn.v_proj	mse	0.02611498534679413	0.025296850129961967	0.024292143061757088
opt-125m/7.fc1	mse	0.014779460616409779	0.01155296340584755	0.01102426927536726
opt-125m/7.fc2	mse	0.0008007296710275114	0.0007970787701196969	0.0007926589460112154
opt-125m/7.self_attn.k_proj	mse	1.5852349996566772	1.2561020851135254	1.242466926574707
opt-125m/7.self_attn.out_proj	mse	0.00034349513589404523	0.0003414431121200323	0.00033940852154046297
opt-125m/7.self_attn.q_proj	mse	0.9442238807678223	0.7151942253112793	0.707374632358551
opt-125m/7.self_attn.v_proj	mse	0.029791122302412987	0.02884136140346527	0.02878378890454769
opt-125m/8.fc1	mse	0.019840391352772713	0.01611739955842495	0.015125843696296215
opt-125m/8.fc2	mse	0.0012858064146712422	0.001281027332879603	0.0012748412555083632
opt-125m/8.self_attn.k_proj	mse	1.4087668657302856	1.1363285779953003	1.1322091817855835
opt-125m/8.self_attn.out_proj	mse	0.0005976834218017757	0.0005946099990978837	0.0005917244707234204
opt-125m/8.self_attn.q_proj	mse	0.8477638363838196	0.6509495377540588	0.6505585312843323
opt-125m/8.self_attn.v_proj	mse	0.034376516938209534	0.03350507840514183	0.03413586691021919
opt-125m/9.fc1	mse	0.026766667142510414	0.021313196048140526	0.02002611570060253
opt-125m/9.fc2	mse	0.0019725919701159	0.0019667756278067827	0.001957791391760111
opt-125m/9.self_attn.k_proj	mse	1.0554336309432983	0.8958930969238281	0.8975093960762024
opt-125m/9.self_attn.out_proj	mse	0.0010200920514762402	0.001011393847875297	0.0010065032402053475
opt-125m/9.self_attn.q_proj	mse	0.5685246586799622	0.4767330586910248	0.47491052746772766
opt-125m/9.self_attn.v_proj	mse	0.03906688466668129	0.037766482681035995	0.038624439388513565
opt-350m/0.fc1	mse	0.2819749414920807	0.25031569600105286	0.23902183771133423
opt-350m/0.fc2	mse	0.005452031269669533	0.005427318159490824	0.005425445735454559
opt-350m/0.self_attn.k_proj	mse	0.011824206449091434	0.010796367190778255	0.010003156028687954
opt-350m/0.self_attn.out_proj	mse	1.8908428955910495e-06	5.822329853799602e-07	4.933935429107805e-07
opt-350m/0.self_attn.q_proj	mse	0.03733425587415695	0.016193700954318047	0.011055105365812778
opt-350m/0.self_attn.v_proj	mse	0.00011323983926558867	0.00011103166616521776	0.00011033734335796908
opt-350m/1.fc1	mse	0.20791319012641907	0.1941768229007721	0.18833160400390625
opt-350m/1.fc2	mse	0.016114920377731323	0.01606053113937378	0.015998024493455887
opt-350m/1.self_attn.k_proj	mse	0.9254290461540222	0.8885830640792847	0.8370124101638794
opt-350m/1.self_attn.out_proj	mse	0.0020778444595634937	0.002047624671831727	0.0020351791754364967
opt-350m/1.self_attn.q_proj	mse	0.42682257294654846	0.37176698446273804	0.3469932973384857
opt-350m/1.self_attn.v_proj	mse	0.08140887320041656	0.08054953813552856	0.07941983640193939
opt-350m/10.fc1	mse	0.20769205689430237	0.20011162757873535	0.19327425956726074
opt-350m/10.fc2	mse	0.02536614239215851	0.025207247585058212	0.025102900341153145
opt-350m/10.self_attn.k_proj	mse	0.4388768672943115	0.4226386547088623	0.3952149748802185
opt-350m/10.self_attn.out_proj	mse	0.010542185977101326	0.010491779074072838	0.010424494743347168
opt-350m/10.self_attn.q_proj	mse	0.36149322986602783	0.34934312105178833	0.3363650441169739
opt-350m/10.self_attn.v_proj	mse	0.13332432508468628	0.13230234384536743	0.13099360466003418
opt-350m/11.fc1	mse	0.2129320651292801	0.2060115486383438	0.19896599650382996
opt-350m/11.fc2	mse	0.019976366311311722	0.019922392442822456	0.01979007199406624
opt-350m/11.self_attn.k_proj	mse	0.4446801543235779	0.4227753281593323	0.3932146728038788
opt-350m/11.self_attn.out_proj	mse	0.006996692158281803	0.006962034851312637	0.006921956315636635
opt-350m/11.self_attn.q_proj	mse	0.3014194369316101	0.29233425855636597	0.2801578640937805
opt-350m/11.self_attn.v_proj	mse	0.150049090385437	0.14920713007450104	0.1479705423116684
opt-350m/12.fc1	mse	0.22129763662815094	0.21443432569503784	0.20710670948028564
opt-350m/12.fc2	mse	0.02014859952032566	0.02008849009871483	0.01996082253754139
opt-350m/12.self_attn.k_proj	mse	0.3760974109172821	0.3636317849159241	0.34432747960090637
opt-350m/12.self_attn.out_proj	mse	0.010813562199473381	0.010781556367874146	0.010734669864177704
opt-350m/12.self_attn.q_proj	mse	0.3570440113544464	0.3407078683376312	0.32662448287010193
opt-350m/12.self_attn.v_proj	mse	0.18438640236854553	0.1833968162536621	0.18170379102230072
opt-350m/13.fc1	mse	0.2212376892566681	0.2148015797138214	0.20750531554222107
opt-350m/13.fc2	mse	0.021940194070339203	0.0218766201287508	0.021681174635887146
opt-350m/13.self_attn.k_proj	mse	0.40136903524398804	0.3879145085811615	0.3655796945095062
opt-350m/13.self_attn.out_proj	mse	0.010685655288398266	0.010649923235177994	0.01060466654598713
opt-350m/13.self_attn.q_proj	mse	0.30064457654953003	0.2949354946613312	0.28845667839050293
opt-350m/13.self_attn.v_proj	mse	0.1786651611328125	0.17790056765079498	0.17914384603500366
opt-350m/14.fc1	mse	0.21816883981227875	0.21201243996620178	0.20464693009853363
opt-350m/14.fc2	mse	0.02038486674427986	0.020332369953393936	0.020200610160827637
opt-350m/14.self_attn.k_proj	mse	0.34122735261917114	0.3307766914367676	0.31791096925735474
opt-350m/14.self_attn.out_proj	mse	0.00637395866215229	0.006346201058477163	0.0063206106424331665
opt-350m/14.self_attn.q_proj	mse	0.3010396361351013	0.2940588593482971	0.2872738242149353
opt-350m/14.self_attn.v_proj	mse	0.19944524765014648	0.19850271940231323	0.2008676677942276
opt-350m/15.fc1	mse	0.214853435754776	0.2089768946170807	0.20144857466220856
opt-350m/15.fc2	mse	0.020363695919513702	0.02032678946852684	0.020225435495376587
opt-350m/15.self_attn.k_proj	mse	0.3473663628101349	0.336702823638916	0.32289642095565796
opt-350m/15.self_attn.out_proj	mse	0.006744389422237873	0.006716873496770859	0.0066771479323506355
opt-350m/15.self_attn.q_proj	mse	0.3063625693321228	0.2975912094116211	0.2909494936466217
opt-350m/15.self_attn.v_proj	mse	0.18367430567741394	0.18289226293563843	0.18492606282234192
opt-350m/16.fc1	mse	0.21124030649662018	0.20454291999340057	0.19605502486228943
opt-350m/16.fc2	mse	0.019649311900138855	0.019600380212068558	0.01942327432334423
opt-350m/16.self_attn.k_proj	mse	0.33418965339660645	0.32448267936706543	0.3124232888221741
opt-350m/16.self_attn.out_proj	mse	0.008267412893474102	0.008236579596996307	0.008209618739783764
opt-350m/16.self_attn.q_proj	mse	0.310884952545166	0.3042478561401367	0.29735445976257324
opt-350m/16.self_attn.v_proj	mse	0.19772811233997345	0.19685447216033936	0.19723686575889587
opt-350m/17.fc1	mse	0.2029941827058792	0.19627904891967773	0.1883082389831543
opt-350m/17.fc2	mse	0.017905332148075104	0.0178743377327919	0.017751995474100113
opt-350m/17.self_attn.k_proj	mse	0.3290272057056427	0.3200276494026184	0.3061528503894806
opt-350m/17.self_attn.out_proj	mse	0.006541574839502573	0.006507775746285915	0.006473705172538757
opt-350m/17.self_attn.q_proj	mse	0.2948562502861023	0.2887592911720276	0.2822149991989136
opt-350m/17.self_attn.v_proj	mse	0.18969915807247162	0.1888495534658432	0.18808402121067047
opt-350m/18.fc1	mse	0.1977444589138031	0.1878190040588379	0.1795126497745514
opt-350m/18.fc2	mse	0.01584448665380478	0.01581508107483387	0.01570829376578331
opt-350m/18.self_attn.k_proj	mse	0.3302593231201172	0.31912678480148315	0.3018834590911865
opt-350m/18.self_attn.out_proj	mse	0.004719664808362722	0.00467553548514843	0.004658718593418598
opt-350m/18.self_attn.q_proj	mse	0.3379107117652893	0.32050925493240356	0.30980736017227173
opt-350m/18.self_attn.v_proj	mse	0.18266339600086212	0.18192294239997864	0.17999225854873657
opt-350m/19.fc1	mse	0.19386613368988037	0.18181413412094116	0.17367956042289734
opt-350m/19.fc2	mse	0.01507989875972271	0.015056125819683075	0.01492846105247736
opt-350m/19.self_attn.k_proj	mse	0.4158991575241089	0.3931303024291992	0.36134958267211914
opt-350m/19.self_attn.out_proj	mse	0.0051525188609957695	0.005107680335640907	0.005070044659078121
opt-350m/19.self_attn.q_proj	mse	0.4449537694454193	0.39993196725845337	0.3772222399711609
opt-350m/19.self_attn.v_proj	mse	0.15532396733760834	0.15468038618564606	0.15323522686958313
opt-350m/2.fc1	mse	0.17686039209365845	0.16851896047592163	0.16609662771224976
opt-350m/2.fc2	mse	0.007709342520684004	0.007654375862330198	0.007586495019495487
opt-350m/2.self_attn.k_proj	mse	0.6056193113327026	0.5796598196029663	0.538627028465271
opt-350m/2.self_attn.out_proj	mse	0.0019336552359163761	0.0019204806303605437	0.0018968473887071013
opt-350m/2.self_attn.q_proj	mse	0.340300977230072	0.3169919550418854	0.3045611083507538
opt-350m/2.self_attn.v_proj	mse	0.09938763827085495	0.09877200424671173	0.09829637408256531
opt-350m/20.fc1	mse	0.19012126326560974	0.18095539510250092	0.17272263765335083
opt-350m/20.fc2	mse	0.01569165289402008	0.015669383108615875	0.01557941548526287
opt-350m/20.self_attn.k_proj	mse	0.8564780950546265	0.7772460579872131	0.656337320804596
opt-350m/20.self_attn.out_proj	mse	0.005953063257038593	0.005912902764976025	0.005875814706087112
opt-350m/20.self_attn.q_proj	mse	0.5593259334564209	0.48688405752182007	0.4443979263305664
opt-350m/20.self_attn.v_proj	mse	0.13823027908802032	0.1376878172159195	0.13645029067993164
opt-350m/21.fc1	mse	0.19583703577518463	0.18596023321151733	0.17678707838058472
opt-350m/21.fc2	mse	0.017101997509598732	0.017071733251214027	0.016970127820968628
opt-350m/21.self_attn.k_proj	mse	0.9252910017967224	0.8353437781333923	0.7092225551605225
opt-350m/21.self_attn.out_proj	mse	0.0056131137534976006	0.005512608680874109	0.005461952183395624
opt-350m/21.self_attn.q_proj	mse	0.5661991834640503	0.5063202977180481	0.4584577977657318
opt-350m/21.self_attn.v_proj	mse	0.13529500365257263	0.13476000726222992	0.13382147252559662
opt-350m/22.fc1	mse	0.18741542100906372	0.17848119139671326	0.16843029856681824
opt-350m/22.fc2	mse	0.019834298640489578	0.01979081891477108	0.01965532824397087
opt-350m/22.self_attn.k_proj	mse	1.2451428174972534	1.1490471363067627	0.9678157567977905
opt-350m/22.self_attn.out_proj	mse	0.010251794941723347	0.010219486430287361	0.010169975459575653
opt-350m/22.self_attn.q_proj	mse	0.46172672510147095	0.4537423849105835	0.43251973390579224
opt-350m/22.self_attn.v_proj	mse	0.13735656440258026	0.13689471781253815	0.13593824207782745
opt-350m/23.fc1	mse	0.18324992060661316	0.16422000527381897	0.15125614404678345
opt-350m/23.fc2	mse	0.016836144030094147	0.016663245856761932	0.016450805589556694
opt-350m/23.self_attn.k_proj	mse	0.4340997338294983	0.4150477945804596	0.3762383460998535
opt-350m/23.self_attn.out_proj	mse	0.01589442975819111	0.015587236732244492	0.015490012243390083
opt-350m/23.self_attn.q_proj	mse	0.2884517312049866	0.28452205657958984	0.279158353805542
opt-350m/23.self_attn.v_proj	mse	0.17674890160560608	0.1761416494846344	0.1743677854537964
opt-350m/3.fc1	mse	0.17168448865413666	0.16506066918373108	0.16235437989234924
opt-350m/3.fc2	mse	0.007881605997681618	0.007860925048589706	0.007733211386948824
opt-350m/3.self_attn.k_proj	mse	0.529598593711853	0.49822819232940674	0.4554257392883301
opt-350m/3.self_attn.out_proj	mse	0.0020165510941296816	0.0020064176060259342	0.001993173733353615
opt-350m/3.self_attn.q_proj	mse	0.3967052102088928	0.3591463565826416	0.34442338347435
opt-350m/3.self_attn.v_proj	mse	0.10984151065349579	0.10924267768859863	0.10865703225135803
opt-350m/4.fc1	mse	0.17683479189872742	0.16813795268535614	0.16441377997398376
opt-350m/4.fc2	mse	0.008823847398161888	0.008809493854641914	0.008743285201489925
opt-350m/4.self_attn.k_proj	mse	0.631783127784729	0.5952108502388	0.5396661758422852
opt-350m/4.self_attn.out_proj	mse	0.002450981643050909	0.002429708605632186	0.002408423461019993
opt-350m/4.self_attn.q_proj	mse	0.38820114731788635	0.36017906665802	0.3469209671020508
opt-350m/4.self_attn.v_proj	mse	0.10570358484983444	0.10502998530864716	0.1041584461927414
opt-350m/5.fc1	mse	0.19117221236228943	0.17674247920513153	0.17115750908851624
opt-350m/5.fc2	mse	0.008902439847588539	0.008888945914804935	0.00881035067141056
opt-350m/5.self_attn.k_proj	mse	0.7439377307891846	0.6869218349456787	0.6188661456108093
opt-350m/5.self_attn.out_proj	mse	0.002077041659504175	0.0020571365021169186	0.0020409319549798965
opt-350m/5.self_attn.q_proj	mse	0.6743062734603882	0.5927209854125977	0.5544002056121826
opt-350m/5.self_attn.v_proj	mse	0.1022176593542099	0.1015302911400795	0.10041981935501099
opt-350m/6.fc1	mse	0.19942720234394073	0.18481293320655823	0.17675979435443878
opt-350m/6.fc2	mse	0.010551486164331436	0.010537353344261646	0.010463828220963478
