Data	Scaling	Damp0.001	Damp0.003	Damp0.01	Damp0.03	Damp0.1	Damp0.3	Damp1.0
bloom-560m/21.mlp.dense_4h_to_h	mse	0.028467439115047455	0.027777131646871567	0.025879479944705963	0.023405715823173523	0.022227661684155464	0.023334454745054245	0.027215246111154556
bloom-560m/21.mlp.dense_h_to_4h	mse	0.0739828497171402	0.07294533401727676	0.07193741947412491	0.07141977548599243	0.07191858440637589	0.07567091286182404	0.08614044636487961
bloom-560m/21.self_attention.dense	mse	0.017198702320456505	0.017052393406629562	0.016748307272791862	0.01637808233499527	0.015662921592593193	0.01582520082592964	0.01786213368177414
bloom-560m/21.self_attention.query_key_value	mse	0.5405940413475037	0.555824339389801	0.5451884865760803	0.49339422583580017	0.4323568344116211	0.40293869376182556	0.4105626046657562
bloom-560m/22.mlp.dense_4h_to_h	mse	0.02251061424612999	0.02212061733007431	0.021544896066188812	0.0213614609092474	0.02222626656293869	0.024704819545149803	0.029942406341433525
bloom-560m/22.mlp.dense_h_to_4h	mse	0.08992882072925568	0.08933795243501663	0.08813969790935516	0.0875987708568573	0.08866406977176666	0.09381083399057388	0.10610582679510117
bloom-560m/22.self_attention.dense	mse	0.021436620503664017	0.020687051117420197	0.019615711644291878	0.017198504880070686	0.014937864616513252	0.015030471608042717	0.018186703324317932
bloom-560m/22.self_attention.query_key_value	mse	1.1352251768112183	1.0923689603805542	1.0410451889038086	0.9384061694145203	0.7891807556152344	0.6393783688545227	0.6027008295059204
bloom-560m/23.mlp.dense_4h_to_h	mse	0.016201075166463852	0.015827979892492294	0.015020987018942833	0.013840457424521446	0.012785756029188633	0.01278173178434372	0.01436193473637104
bloom-560m/23.mlp.dense_h_to_4h	mse	0.0938464105129242	0.09196421504020691	0.08830904960632324	0.08518977463245392	0.08557181060314178	0.09095847606658936	0.10300371795892715
bloom-560m/23.self_attention.dense	mse	0.0025109127163887024	0.0025214203633368015	0.002478039590641856	0.0024368460290133953	0.002403669059276581	0.0025303096044808626	0.0029675746336579323
bloom-560m/23.self_attention.query_key_value	mse	0.0668058916926384	0.06548994034528732	0.06314083933830261	0.061275381594896317	0.06104559078812599	0.06441966444253922	0.07461317628622055
bloom-560m/3.mlp.dense_4h_to_h	mse	0.0030901464633643627	0.0030858502723276615	0.0030796262435615063	0.0030766476411372423	0.0031072241254150867	0.00322981970384717	0.003532100934535265
bloom-560m/3.mlp.dense_h_to_4h	mse	0.06003015488386154	0.05941801518201828	0.05885680019855499	0.058553051203489304	0.05866120755672455	0.06017152965068817	0.06545768678188324
bloom-560m/3.self_attention.dense	mse	0.0008445465937256813	0.0008409887086600065	0.0008168682688847184	0.0007840528851374984	0.0007554030744358897	0.0007670016493648291	0.0008435205672867596
bloom-560m/3.self_attention.query_key_value	mse	0.059170495718717575	0.05870695784687996	0.05831894651055336	0.058076292276382446	0.05805966630578041	0.05929413437843323	0.06409923732280731
bloom-560m/4.mlp.dense_4h_to_h	mse	0.004179945681244135	0.0041763270273804665	0.004160125274211168	0.004135753959417343	0.00414063548669219	0.004272312857210636	0.004722025245428085
bloom-560m/4.mlp.dense_h_to_4h	mse	0.054966602474451065	0.05404981970787048	0.053440045565366745	0.053150057792663574	0.05327298864722252	0.05466170608997345	0.05943873152136803
bloom-560m/4.self_attention.dense	mse	0.0007686142344027758	0.0007617901428602636	0.000754540495108813	0.0007449450786225498	0.0007524853572249413	0.0007869811961427331	0.0008843924733810127
bloom-560m/4.self_attention.query_key_value	mse	0.06109307333827019	0.06057265028357506	0.06007242575287819	0.059775788336992264	0.05964769423007965	0.0607483871281147	0.06565921008586884
bloom-560m/5.mlp.dense_4h_to_h	mse	0.0030682089272886515	0.0029290821403265	0.0028399438597261906	0.002857876941561699	0.0030066221952438354	0.0031912748236209154	0.0035096537321805954
bloom-560m/5.mlp.dense_h_to_4h	mse	0.043871402740478516	0.04351584240794182	0.04326004534959793	0.04312442988157272	0.04325130581855774	0.044463276863098145	0.048602133989334106
bloom-560m/5.self_attention.dense	mse	0.0009583996143192053	0.0009543065680190921	0.0009481504093855619	0.0009438878623768687	0.0009619389893487096	0.0010229982435703278	0.0011784586822614074
bloom-560m/5.self_attention.query_key_value	mse	0.07644287496805191	0.07522604614496231	0.0740363821387291	0.0731712207198143	0.07237610965967178	0.0735124871134758	0.07992447167634964
bloom-560m/6.mlp.dense_4h_to_h	mse	0.0030624393839389086	0.0030078634154051542	0.0029634335078299046	0.002956562675535679	0.0030362382531166077	0.003182085929438472	0.0034767412580549717
bloom-560m/6.mlp.dense_h_to_4h	mse	0.052225515246391296	0.05194688215851784	0.051605481654405594	0.05138976126909256	0.051588527858257294	0.053274162113666534	0.05867590755224228
bloom-560m/6.self_attention.dense	mse	0.001363351009786129	0.001362732844427228	0.0013587924186140299	0.0013569029979407787	0.0013764516916126013	0.0014499395620077848	0.0016335255932062864
bloom-560m/6.self_attention.query_key_value	mse	0.11068170517683029	0.10957324504852295	0.10774675756692886	0.10617727041244507	0.10533928871154785	0.1071728840470314	0.11741486936807632
bloom-560m/7.mlp.dense_4h_to_h	mse	0.00220631156116724	0.0021252878941595554	0.0021320662926882505	0.0022121695801615715	0.0023385481908917427	0.002429618500173092	0.0026366303209215403
bloom-560m/7.mlp.dense_h_to_4h	mse	0.029570378363132477	0.028881359845399857	0.02854812890291214	0.02833499200642109	0.028387026861310005	0.029332412406802177	0.03245456516742706
bloom-560m/7.self_attention.dense	mse	0.0010904580121859908	0.0010769529035314918	0.0010544770630076528	0.0010435222648084164	0.0010633140336722136	0.0011350491549819708	0.0013059098273515701
bloom-560m/7.self_attention.query_key_value	mse	0.11520875245332718	0.11378969997167587	0.11096448451280594	0.10782618075609207	0.10407763719558716	0.10368575900793076	0.11352658271789551
bloom-560m/8.mlp.dense_4h_to_h	mse	0.0017903156112879515	0.0017198862042278051	0.0017320541664958	0.0018085192423313856	0.0019227737793698907	0.0019663635175675154	0.002068902365863323
bloom-560m/8.mlp.dense_h_to_4h	mse	0.021621771156787872	0.02109135314822197	0.02078205905854702	0.02059582620859146	0.02058100327849388	0.021261507645249367	0.023479778319597244
bloom-560m/8.self_attention.dense	mse	0.0011780622880905867	0.0011761386413127184	0.0011746304808184505	0.001171194831840694	0.0011825491674244404	0.0012353193014860153	0.0013785706833004951
bloom-560m/8.self_attention.query_key_value	mse	0.2467566728591919	0.2417270690202713	0.22868554294109344	0.216325044631958	0.20303845405578613	0.1980179101228714	0.210945725440979
bloom-560m/9.mlp.dense_4h_to_h	mse	0.0015371651388704777	0.0014744807267561555	0.0014894399791955948	0.001567930681630969	0.001677295658737421	0.0017148242332041264	0.0017922542756423354
